state,election_date,county,precinct,contest_name,votes_for,votes_against,total,pct_for
NC,2008-11-04,MECKLENBURG,PCT 109,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,879,281,1160,75.78
NC,2008-11-04,MECKLENBURG,PCT 11,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,2505,805,3310,75.68
NC,2008-11-04,MECKLENBURG,PCT 110,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,549,356,905,60.66
NC,2008-11-04,MECKLENBURG,PCT 111,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1074,622,1696,63.33
NC,2008-11-04,MECKLENBURG,PCT 112,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,865,589,1454,59.49
NC,2008-11-04,MECKLENBURG,PCT 113,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1143,916,2059,55.51
NC,2008-11-04,MECKLENBURG,PCT 114,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1125,853,1978,56.88
NC,2008-11-04,MECKLENBURG,PCT 115,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,681,291,972,70.06
NC,2008-11-04,MECKLENBURG,PCT 116,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,793,233,1026,77.29
NC,2008-11-04,MECKLENBURG,PCT 117,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,917,334,1251,73.3
NC,2008-11-04,MECKLENBURG,PCT 118,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1092,668,1760,62.05
NC,2008-11-04,MECKLENBURG,PCT 119,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,607,356,963,63.03
NC,2008-11-04,MECKLENBURG,PCT 12,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1506,142,1648,91.38
NC,2008-11-04,MECKLENBURG,PCT 120,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1085,286,1371,79.14
NC,2008-11-04,MECKLENBURG,PCT 121,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1368,1155,2523,54.22
NC,2008-11-04,MECKLENBURG,PCT 122,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1901,1142,3043,62.47
NC,2008-11-04,MECKLENBURG,PCT 123,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,859,310,1169,73.48
NC,2008-11-04,MECKLENBURG,PCT 124,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1284,338,1622,79.16
NC,2008-11-04,MECKLENBURG,PCT 125,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,594,209,803,73.97
NC,2008-11-04,MECKLENBURG,PCT 126,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1310,403,1713,76.47
NC,2008-11-04,MECKLENBURG,PCT 128,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1186,691,1877,63.19
NC,2008-11-04,MECKLENBURG,PCT 13,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1269,303,1572,80.73
NC,2008-11-04,MECKLENBURG,PCT 130,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,722,275,997,72.42
NC,2008-11-04,MECKLENBURG,PCT 131,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,650,518,1168,55.65
NC,2008-11-04,MECKLENBURG,PCT 132,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,714,329,1043,68.46
NC,2008-11-04,MECKLENBURG,PCT 135,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,2705,775,3480,77.73
NC,2008-11-04,MECKLENBURG,PCT 137,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1490,1240,2730,54.58
NC,2008-11-04,MECKLENBURG,PCT 138,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,753,260,1013,74.33
NC,2008-11-04,MECKLENBURG,PCT 139,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1238,843,2081,59.49
NC,2008-11-04,MECKLENBURG,PCT 14,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1204,153,1357,88.73
NC,2008-11-04,MECKLENBURG,PCT 140,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1983,1255,3238,61.24
NC,2008-11-04,MECKLENBURG,PCT 141,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1533,460,1993,76.92
NC,2008-11-04,MECKLENBURG,PCT 144,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1300,875,2175,59.77
NC,2008-11-04,MECKLENBURG,PCT 145,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,2438,1622,4060,60.05
NC,2008-11-04,MECKLENBURG,PCT 146,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1911,585,2496,76.56
NC,2008-11-04,MECKLENBURG,PCT 147,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1615,487,2102,76.83
NC,2008-11-04,MECKLENBURG,PCT 148,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,2658,1737,4395,60.48
NC,2008-11-04,MECKLENBURG,PCT 149,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1662,665,2327,71.42
NC,2008-11-04,MECKLENBURG,PCT 15,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1333,353,1686,79.06
NC,2008-11-04,MECKLENBURG,PCT 150,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1091,630,1721,63.39
NC,2008-11-04,MECKLENBURG,PCT 151,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1495,645,2140,69.86
NC,2008-11-04,MECKLENBURG,PCT 16,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1629,204,1833,88.87
NC,2008-11-04,MECKLENBURG,PCT 17,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1097,143,1240,88.47
NC,2008-11-04,MECKLENBURG,PCT 18,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,729,371,1100,66.27
NC,2008-11-04,MECKLENBURG,PCT 19,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,755,394,1149,65.71
NC,2008-11-04,MECKLENBURG,PCT 2,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1251,366,1617,77.37
NC,2008-11-04,MECKLENBURG,PCT 20,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1000,453,1453,68.82
NC,2008-11-04,MECKLENBURG,PCT 200,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,0,0,0,
NC,2008-11-04,MECKLENBURG,PCT 204,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1824,689,2513,72.58
NC,2008-11-04,MECKLENBURG,PCT 205,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,158,103,261,60.54
NC,2008-11-04,MECKLENBURG,PCT 209,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,12,23,35,34.29
NC,2008-11-04,MECKLENBURG,PCT 21,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,952,356,1308,72.78
NC,2008-11-04,MECKLENBURG,PCT 210,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,2987,581,3568,83.72
NC,2008-11-04,MECKLENBURG,PCT 211,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,2346,954,3300,71.09
NC,2008-11-04,MECKLENBURG,PCT 212,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,3299,1366,4665,70.72
NC,2008-11-04,MECKLENBURG,PCT 213,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1918,475,2393,80.15
NC,2008-11-04,MECKLENBURG,PCT 214,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1351,617,1968,68.65
NC,2008-11-04,MECKLENBURG,PCT 22,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1472,253,1725,85.33
NC,2008-11-04,MECKLENBURG,PCT 222,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1391,582,1973,70.5
NC,2008-11-04,MECKLENBURG,PCT 223,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1894,1161,3055,62.0
NC,2008-11-04,MECKLENBURG,PCT 224,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,583,217,800,72.88
NC,2008-11-04,MECKLENBURG,PCT 225,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,2,0,2,100.0
NC,2008-11-04,MECKLENBURG,PCT 226,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1360,860,2220,61.26
NC,2008-11-04,MECKLENBURG,PCT 227,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1583,1257,2840,55.74
NC,2008-11-04,MECKLENBURG,PCT 228,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1291,607,1898,68.02
NC,2008-11-04,MECKLENBURG,PCT 229,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1091,784,1875,58.19
NC,2008-11-04,MECKLENBURG,PCT 23,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,854,135,989,86.35
NC,2008-11-04,MECKLENBURG,PCT 230,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1262,679,1941,65.02
NC,2008-11-04,MECKLENBURG,PCT 232,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1686,1376,3062,55.06
NC,2008-11-04,MECKLENBURG,PCT 237,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1441,576,2017,71.44
NC,2008-11-04,MECKLENBURG,PCT 238,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1086,611,1697,64.0
NC,2008-11-04,MECKLENBURG,PCT 239,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1198,614,1812,66.11
NC,2008-11-04,MECKLENBURG,PCT 24,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1269,193,1462,86.8
NC,2008-11-04,MECKLENBURG,PCT 243,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1826,1076,2902,62.92
NC,2008-11-04,MECKLENBURG,PCT 25,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1382,89,1471,93.95
NC,2008-11-04,MECKLENBURG,PCT 26,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1731,393,2124,81.5
NC,2008-11-04,MECKLENBURG,PCT 27,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1269,180,1449,87.58
NC,2008-11-04,MECKLENBURG,PCT 28,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1062,184,1246,85.23
NC,2008-11-04,MECKLENBURG,PCT 29,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,924,258,1182,78.17
NC,2008-11-04,MECKLENBURG,PCT 3,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1185,228,1413,83.86
NC,2008-11-04,MECKLENBURG,PCT 30,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1035,225,1260,82.14
NC,2008-11-04,MECKLENBURG,PCT 31,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1305,140,1445,90.31
NC,2008-11-04,MECKLENBURG,PCT 32,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,921,439,1360,67.72
NC,2008-11-04,MECKLENBURG,PCT 33,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,918,247,1165,78.8
NC,2008-11-04,MECKLENBURG,PCT 34,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1046,405,1451,72.09
NC,2008-11-04,MECKLENBURG,PCT 35,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,731,324,1055,69.29
NC,2008-11-04,MECKLENBURG,PCT 36,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1067,609,1676,63.66
NC,2008-11-04,MECKLENBURG,PCT 37,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,869,432,1301,66.79
NC,2008-11-04,MECKLENBURG,PCT 38,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,838,414,1252,66.93
NC,2008-11-04,MECKLENBURG,PCT 39,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1275,115,1390,91.73
NC,2008-11-04,MECKLENBURG,PCT 4,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1023,393,1416,72.25
NC,2008-11-04,MECKLENBURG,PCT 40,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1248,219,1467,85.07
NC,2008-11-04,MECKLENBURG,PCT 41,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1252,173,1425,87.86
NC,2008-11-04,MECKLENBURG,PCT 42,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1535,222,1757,87.36
NC,2008-11-04,MECKLENBURG,PCT 43,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1433,300,1733,82.69
NC,2008-11-04,MECKLENBURG,PCT 44,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,756,251,1007,75.07
NC,2008-11-04,MECKLENBURG,PCT 45,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,738,304,1042,70.83
NC,2008-11-04,MECKLENBURG,PCT 46,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1221,322,1543,79.13
NC,2008-11-04,MECKLENBURG,PCT 47,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1030,509,1539,66.93
NC,2008-11-04,MECKLENBURG,PCT 48,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,809,460,1269,63.75
NC,2008-11-04,MECKLENBURG,PCT 49,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,903,412,1315,68.67
NC,2008-11-04,MECKLENBURG,PCT 5,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,697,193,890,78.31
NC,2008-11-04,MECKLENBURG,PCT 50,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,766,361,1127,67.97
NC,2008-11-04,MECKLENBURG,PCT 51,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1094,505,1599,68.42
NC,2008-11-04,MECKLENBURG,PCT 52,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1439,167,1606,89.6
NC,2008-11-04,MECKLENBURG,PCT 53,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1376,263,1639,83.95
NC,2008-11-04,MECKLENBURG,PCT 54,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1337,118,1455,91.89
NC,2008-11-04,MECKLENBURG,PCT 55,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,864,74,938,92.11
NC,2008-11-04,MECKLENBURG,PCT 56,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,709,50,759,93.41
NC,2008-11-04,MECKLENBURG,PCT 57,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,904,471,1375,65.75
NC,2008-11-04,MECKLENBURG,PCT 58,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,582,284,866,67.21
NC,2008-11-04,MECKLENBURG,PCT 59,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,585,258,843,69.4
NC,2008-11-04,MECKLENBURG,PCT 6,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1150,276,1426,80.65
NC,2008-11-04,MECKLENBURG,PCT 60,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1159,223,1382,83.86
NC,2008-11-04,MECKLENBURG,PCT 61,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,990,370,1360,72.79
NC,2008-11-04,MECKLENBURG,PCT 62,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,929,264,1193,77.87
NC,2008-11-04,MECKLENBURG,PCT 63,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,859,322,1181,72.73
NC,2008-11-04,MECKLENBURG,PCT 64,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,539,198,737,73.13
NC,2008-11-04,MECKLENBURG,PCT 65,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,589,385,974,60.47
NC,2008-11-04,MECKLENBURG,PCT 66,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,686,346,1032,66.47
NC,2008-11-04,MECKLENBURG,PCT 67,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,603,444,1047,57.59
NC,2008-11-04,MECKLENBURG,PCT 68,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,687,341,1028,66.83
NC,2008-11-04,MECKLENBURG,PCT 69,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1503,1082,2585,58.14
NC,2008-11-04,MECKLENBURG,PCT 7,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,762,300,1062,71.75
NC,2008-11-04,MECKLENBURG,PCT 70,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,933,548,1481,63.0
NC,2008-11-04,MECKLENBURG,PCT 71,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,868,471,1339,64.82
NC,2008-11-04,MECKLENBURG,PCT 72,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,625,413,1038,60.21
NC,2008-11-04,MECKLENBURG,PCT 73,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,709,430,1139,62.25
NC,2008-11-04,MECKLENBURG,PCT 74,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,901,506,1407,64.04
NC,2008-11-04,MECKLENBURG,PCT 75,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1203,798,2001,60.12
NC,2008-11-04,MECKLENBURG,PCT 76,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1165,854,2019,57.7
NC,2008-11-04,MECKLENBURG,PCT 77,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1257,200,1457,86.27
NC,2008-11-04,MECKLENBURG,PCT 78,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,685,278,963,71.13
NC,2008-11-04,MECKLENBURG,PCT 79,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,635,356,991,64.08
NC,2008-11-04,MECKLENBURG,PCT 8,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,947,503,1450,65.31
NC,2008-11-04,MECKLENBURG,PCT 80,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1243,458,1701,73.07
NC,2008-11-04,MECKLENBURG,PCT 81,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1909,509,2418,78.95
NC,2008-11-04,MECKLENBURG,PCT 82,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1526,212,1738,87.8
NC,2008-11-04,MECKLENBURG,PCT 83,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1266,566,1832,69.1
NC,2008-11-04,MECKLENBURG,PCT 84,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,995,299,1294,76.89
NC,2008-11-04,MECKLENBURG,PCT 85,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,993,537,1530,64.9
NC,2008-11-04,MECKLENBURG,PCT 86,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,784,601,1385,56.61
NC,2008-11-04,MECKLENBURG,PCT 87,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1023,703,1726,59.27
NC,2008-11-04,MECKLENBURG,PCT 88,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1003,683,1686,59.49
NC,2008-11-04,MECKLENBURG,PCT 89,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,2134,1164,3298,64.71
NC,2008-11-04,MECKLENBURG,PCT 9,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1332,408,1740,76.55
NC,2008-11-04,MECKLENBURG,PCT 90,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,647,420,1067,60.64
NC,2008-11-04,MECKLENBURG,PCT 91,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1585,1158,2743,57.78
NC,2008-11-04,MECKLENBURG,PCT 92,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1106,685,1791,61.75
NC,2008-11-04,MECKLENBURG,PCT 93,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,639,567,1206,52.99
NC,2008-11-04,MECKLENBURG,PCT 94,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,828,376,1204,68.77
NC,2008-11-04,MECKLENBURG,PCT 95,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,876,285,1161,75.45
NC,2008-11-04,MECKLENBURG,PCT 96,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,747,522,1269,58.87
NC,2008-11-04,MECKLENBURG,PCT 97,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,694,197,891,77.89
NC,2008-11-04,MECKLENBURG,PCT 98,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1043,263,1306,79.86
NC,2008-11-04,MECKLENBURG,PCT 99,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,933,268,1201,77.69
NC,2008-11-04,MECKLENBURG,PROVISIONAL,CITY OF CHARLOTTE NEIGHBORHOOD IMPROVEMENT BONDS,1090,348,1438,75.8
NC,2008-11-04,MECKLENBURG,ABSENTEE BY MAIL,CITY OF CHARLOTTE STREET BONDS,11404,5592,16996,67.1
NC,2008-11-04,MECKLENBURG,CURBSIDE,CITY OF CHARLOTTE STREET BONDS,2805,527,3332,84.18
NC,2008-11-04,MECKLENBURG,PCT 1,CITY OF CHARLOTTE STREET BONDS,767,231,998,76.85
NC,2008-11-04,MECKLENBURG,PCT 10,CITY OF CHARLOTTE STREET BONDS,1130,340,1470,76.87
NC,2008-11-04,MECKLENBURG,PCT 100,CITY OF CHARLOTTE STREET BONDS,1245,435,1680,74.11
NC,2008-11-04,MECKLENBURG,PCT 101,CITY OF CHARLOTTE STREET BONDS,1035,518,1553,66.65
NC,2008-11-04,MECKLENBURG,PCT 102,CITY OF CHARLOTTE STREET BONDS,1666,585,2251,74.01
NC,2008-11-04,MECKLENBURG,PCT 103,CITY OF CHARLOTTE STREET BONDS,1585,622,2207,71.82
NC,2008-11-04,MECKLENBURG,PCT 104,CITY OF CHARLOTTE STREET BONDS,1461,395,1856,78.72
NC,2008-11-04,MECKLENBURG,PCT 105,CITY OF CHARLOTTE STREET BONDS,1589,567,2156,73.7
NC,2008-11-04,MECKLENBURG,PCT 106,CITY OF CHARLOTTE STREET BONDS,882,340,1222,72.18
NC,2008-11-04,MECKLENBURG,PCT 107,CITY OF CHARLOTTE STREET BONDS,1555,470,2025,76.79
NC,2008-11-04,MECKLENBURG,PCT 108,CITY OF CHARLOTTE STREET BONDS,1038,321,1359,76.38
NC,2008-11-04,MECKLENBURG,PCT 109,CITY OF CHARLOTTE STREET BONDS,902,248,1150,78.43
NC,2008-11-04,MECKLENBURG,PCT 11,CITY OF CHARLOTTE STREET BONDS,2617,663,3280,79.79
NC,2008-11-04,MECKLENBURG,PCT 110,CITY OF CHARLOTTE STREET BONDS,616,293,909,67.77
NC,2008-11-04,MECKLENBURG,PCT 111,CITY OF CHARLOTTE STREET BONDS,1230,466,1696,72.52
NC,2008-11-04,MECKLENBURG,PCT 112,CITY OF CHARLOTTE STREET BONDS,1042,408,1450,71.86
NC,2008-11-04,MECKLENBURG,PCT 113,CITY OF CHARLOTTE STREET BONDS,1463,602,2065,70.85
NC,2008-11-04,MECKLENBURG,PCT 114,CITY OF CHARLOTTE STREET BONDS,1397,590,1987,70.31
NC,2008-11-04,MECKLENBURG,PCT 115,CITY OF CHARLOTTE STREET BONDS,663,287,950,69.79
NC,2008-11-04,MECKLENBURG,PCT 116,CITY OF CHARLOTTE STREET BONDS,751,263,1014,74.06
NC,2008-11-04,MECKLENBURG,PCT 117,CITY OF CHARLOTTE STREET BONDS,900,333,1233,72.99
NC,2008-11-04,MECKLENBURG,PCT 118,CITY OF CHARLOTTE STREET BONDS,1296,465,1761,73.59
NC,2008-11-04,MECKLENBURG,PCT 119,CITY OF CHARLOTTE STREET BONDS,691,270,961,71.9
NC,2008-11-04,MECKLENBURG,PCT 12,CITY OF CHARLOTTE STREET BONDS,1405,219,1624,86.51
NC,2008-11-04,MECKLENBURG,PCT 120,CITY OF CHARLOTTE STREET BONDS,1024,325,1349,75.91
NC,2008-11-04,MECKLENBURG,PCT 121,CITY OF CHARLOTTE STREET BONDS,1798,727,2525,71.21
NC,2008-11-04,MECKLENBURG,PCT 122,CITY OF CHARLOTTE STREET BONDS,2068,954,3022,68.43
NC,2008-11-04,MECKLENBURG,PCT 123,CITY OF CHARLOTTE STREET BONDS,881,276,1157,76.15
NC,2008-11-04,MECKLENBURG,PCT 124,CITY OF CHARLOTTE STREET BONDS,1252,354,1606,77.96
NC,2008-11-04,MECKLENBURG,PCT 125,CITY OF CHARLOTTE STREET BONDS,597,205,802,74.44
NC,2008-11-04,MECKLENBURG,PCT 126,CITY OF CHARLOTTE STREET BONDS,1262,430,1692,74.59
NC,2008-11-04,MECKLENBURG,PCT 128,CITY OF CHARLOTTE STREET BONDS,1361,516,1877,72.51
NC,2008-11-04,MECKLENBURG,PCT 13,CITY OF CHARLOTTE STREET BONDS,1242,303,1545,80.39
NC,2008-11-04,MECKLENBURG,PCT 130,CITY OF CHARLOTTE STREET BONDS,714,275,989,72.19
NC,2008-11-04,MECKLENBURG,PCT 131,CITY OF CHARLOTTE STREET BONDS,834,342,1176,70.92
NC,2008-11-04,MECKLENBURG,PCT 132,CITY OF CHARLOTTE STREET BONDS,711,323,1034,68.76
NC,2008-11-04,MECKLENBURG,PCT 135,CITY OF CHARLOTTE STREET BONDS,2729,721,3450,79.1
