vintage,state_fips,geo_type,geo_id,name,tenure_tot,tenure_own,pop,medinc,nhwhite,nhblack,nhasian,hisp,pop65
2010,48,county,479,"Webb County, Texas",64714,41777,240346,36684,8521,564,1370,229399,18523
2010,48,county,481,"Wharton County, Texas",14808,10261,41036,41148,19957,5707,176,14845,5876
2010,48,county,483,"Wheeler County, Texas",2113,1670,5235,42909,3898,150,69,1046,944
2010,48,county,485,"Wichita County, Texas",48601,31147,130976,42971,90647,13825,2810,20697,16774
2010,48,county,487,"Wilbarger County, Texas",5201,3165,13637,40105,8765,1237,31,3365,2103
2010,48,county,489,"Willacy County, Texas",5485,3898,21769,22881,2472,378,58,18788,2569
2010,48,county,491,"Williamson County, Texas",142110,99937,391715,68780,254331,22680,17833,87805,33336
2010,48,county,493,"Wilson County, Texas",14455,12212,41264,60493,24256,709,98,15713,4993
2010,48,county,495,"Winkler County, Texas",2521,2059,6933,41828,3101,60,0,3525,874
2010,48,county,497,"Wise County, Texas",19712,15967,58054,55207,47008,499,265,9165,6789
2010,48,county,499,"Wood County, Texas",16026,13048,41625,41277,35474,1954,154,3272,9641
2010,48,county,501,"Yoakum County, Texas",2596,2212,7706,49146,3162,180,0,4289,846
2010,48,county,503,"Young County, Texas",7484,5171,18298,36900,14974,229,0,2697,3407
2010,48,county,505,"Zapata County, Texas",4341,3293,13609,24496,1103,0,0,12506,1402
2010,48,county,507,"Zavala County, Texas",3558,2411,11658,21707,943,0,0,10715,1434
2010,48,county,001,"Anderson County, Texas",15904,11715,58016,40378,35769,12356,307,8783,7262
2010,48,county,003,"Andrews County, Texas",5205,4159,14048,48699,6901,105,111,6633,1624
2010,48,county,005,"Angelina County, Texas",31100,21521,85254,39148,54720,12698,599,16012,11342
2010,48,county,007,"Aransas County, Texas",10056,7473,23247,42179,16465,247,346,5618,5341
2010,48,county,009,"Archer County, Texas",3363,2727,9055,50891,8213,63,107,621,1430
2010,48,county,011,"Armstrong County, Texas",706,579,1958,60530,1739,17,0,180,387
2010,48,county,013,"Atascosa County, Texas",14521,11013,44049,42927,16275,331,110,26893,5349
2010,48,county,015,"Austin County, Texas",10447,8093,27783,53263,18608,2719,15,6076,4362
2010,48,county,017,"Bailey County, Texas",2380,1776,7027,42375,3505,418,0,3098,814
2010,48,county,019,"Bandera County, Texas",8419,6606,20265,44352,16518,125,71,3238,3874
2010,48,county,021,"Bastrop County, Texas",25214,19931,72289,51829,42252,5946,511,22471,7928
2010,48,county,023,"Baylor County, Texas",1657,1184,3795,33459,3204,40,14,517,872
2010,48,county,025,"Bee County, Texas",8485,5689,31896,40278,10864,2957,59,17772,3323
2010,48,county,027,"Bell County, Texas",101433,59072,294689,48618,152693,59838,7729,61332,25733
2010,48,county,029,"Bexar County, Texas",580224,362686,1650052,47048,513405,113979,36253,958534,167756
2010,48,county,031,"Blanco County, Texas",3935,3250,10085,46128,7988,229,10,1776,1753
2010,48,county,033,"Borden County, Texas",244,153,564,58409,453,0,0,111,126
2010,48,county,035,"Bosque County, Texas",6732,5079,18067,45288,14711,286,4,2755,3649
2010,48,county,037,"Bowie County, Texas",33573,22367,91399,42550,60605,21307,647,5715,12637
2010,48,county,039,"Brazoria County, Texas",101656,77062,300522,65607,165462,34129,15187,80577,28015
2010,48,county,041,"Brazos County, Texas",66105,31168,185426,37898,111928,19566,9565,41208,13144
2010,48,county,043,"Brewster County, Texas",4151,2517,8971,35799,4788,99,150,3750,1455
2010,48,county,045,"Briscoe County, Texas",679,549,1723,34196,1245,10,16,389,382
2010,48,county,047,"Brooks County, Texas",2588,1737,7349,19959,504,0,8,6818,1268
2010,48,county,049,"Brown County, Texas",13559,9826,38199,38832,28769,1484,108,7260,6331
2010,48,county,051,"Burleson County, Texas",6750,5411,17058,43185,11689,2079,91,2977,2877
2010,48,county,053,"Burnet County, Texas",16315,12235,42215,48187,32559,778,140,8102,7616
2010,48,county,055,"Caldwell County, Texas",11408,7890,37416,41594,16892,2502,203,17172,4377
2010,48,county,057,"Calhoun County, Texas",7971,5547,21120,43258,9910,477,801,9576,3039
2010,48,county,059,"Callahan County, Texas",5133,4251,13458,44596,12019,32,40,1008,2363
2010,48,county,061,"Cameron County, Texas",113547,78606,393566,31264,44389,1151,2535,344031,42908
2010,48,county,063,"Camp County, Texas",4588,3067,12288,36029,7434,2213,50,2395,2053
2010,48,county,065,"Carson County, Texas",2415,2059,6284,56106,5547,57,17,496,1126
2010,48,county,067,"Cass County, Texas",12099,8726,30254,36360,23362,5281,66,1034,5611
2010,48,county,069,"Castro County, Texas",2677,2060,7848,35087,3111,163,15,4428,1023
2010,48,county,071,"Chambers County, Texas",11080,9554,32371,66764,22927,2767,339,5909,3074
2010,48,county,073,"Cherokee County, Texas",16799,12445,50035,36966,31923,7690,223,9622,7242
2010,48,county,075,"Childress County, Texas",2177,1591,7115,42004,4420,863,43,1778,969
2010,48,county,077,"Clay County, Texas",4451,3830,10922,50881,10107,62,69,445,1818
2010,48,county,079,"Cochran County, Texas",1099,849,3155,37446,1354,167,0,1589,434
2010,48,county,081,"Coke County, Texas",1287,949,3301,38702,2587,20,10,614,808
2010,48,county,083,"Coleman County, Texas",3514,2494,8857,26951,7087,166,30,1340,1880
2010,48,county,085,"Collin County, Texas",268042,189724,738745,80504,478474,58413,79635,104901,52855
2010,48,county,087,"Collingsworth County, Texas",1188,896,3009,39712,1705,177,7,1040,606
2010,48,county,089,"Colorado County, Texas",8205,6324,20751,41145,12670,2842,98,5051,4031
2010,48,county,091,"Comal County, Texas",38984,29602,102836,64752,73819,1508,769,25165,15310
2010,48,county,093,"Comanche County, Texas",5243,4111,13863,35218,10355,51,91,3348,2824
2010,48,county,095,"Concho County, Texas",996,781,4047,49063,1924,67,22,2021,547
2010,48,county,097,"Cooke County, Texas",14547,10228,38316,48899,30506,1050,233,5583,6012
2010,48,county,099,"Coryell County, Texas",20762,12360,74082,47374,45816,12402,1232,11333,5428
2010,48,county,101,"Cottle County, Texas",617,493,1618,33859,1099,190,0,239,424
2010,48,county,103,"Crane County, Texas",1426,1081,4141,50425,1858,161,0,2052,582
2010,48,county,105,"Crockett County, Texas",1259,771,3746,50653,1583,0,0,2163,529
2010,48,county,107,"Crosby County, Texas",2144,1542,6207,36301,2736,234,23,3136,1015
2010,48,county,109,"Culberson County, Texas",724,553,2480,35500,693,0,0,1778,282
2010,48,county,111,"Dallam County, Texas",2154,1426,6471,47073,3705,149,14,2418,595
2010,48,county,113,"Dallas County, Texas",832360,454958,2321014,47974,802890,503205,113440,860131,198566
2010,48,county,115,"Dawson County, Texas",4424,3351,13853,33623,5455,1096,24,7139,1991
2010,48,county,117,"Deaf Smith County, Texas",6053,3932,19054,41127,6183,186,59,12368,2172
2010,48,county,119,"Delta County, Texas",2045,1644,5248,37908,4389,395,16,262,960
