state_fips,place_fips5,name,homeown,share65,frac,medinc,pop
01,58848,"Pelham city, Alabama",0.8525,0.1441,0.4195,80510,23428
01,43240,"Linden city, Alabama",0.6920,0.2787,0.4863,37955,1794
01,24472,"Ethelsville town, Alabama",0.2308,0.0890,0.4885,39167,191
01,59880,"Pine Apple town, Alabama",0.8060,0.5349,0.4473,35104,129
01,43648,"Littleville town, Alabama",0.6758,0.2340,0.0528,43214,966
01,04852,"Bear Creek town, Alabama",0.8184,0.1900,0.1513,33462,1205
01,40672,"La Fayette city, Alabama",0.6264,0.1213,0.5059,31134,2943
01,41296,"Lanett city, Alabama",0.6173,0.2167,0.5425,34363,6271
01,77280,"Tuscumbia city, Alabama",0.5799,0.1656,0.5225,44088,8444
01,08104,"Boligee town, Alabama",0.2260,0.0590,0.1346,7875,441
01,46264,"Malvern town, Alabama",0.6857,0.1606,0.1981,41554,1582
01,76080,"Thorsby town, Alabama",0.8144,0.1386,0.2090,58295,1941
01,72888,"Steele town, Alabama",0.8285,0.1793,0.2656,35125,1149
01,48064,"Mentone town, Alabama",0.8344,0.4137,0.0569,40250,307
01,27616,"Fort Payne city, Alabama",0.6688,0.1570,0.4460,40273,14115
01,26896,"Florence city, Alabama",0.5213,0.1847,0.4201,40526,40309
01,32704,"Haleyville city, Alabama",0.5410,0.2087,0.1849,29496,4159
01,17968,"County Line town, Alabama",0.7938,0.1641,0.0535,46250,256
01,53400,"Nauvoo town, Alabama",0.8310,0.1594,0.1965,33438,138
01,35704,"Holt CDP, Alabama",0.7198,0.1075,0.6590,30000,3952
01,55200,"Northport city, Alabama",0.6493,0.1432,0.4615,59836,25874
01,34816,"Hillsboro town, Alabama",0.8894,0.1703,0.1275,51500,593
01,34480,"Highland Lake town, Alabama",0.8909,0.2837,0.1053,60875,416
01,23656,"Elmore town, Alabama",0.6326,0.1750,0.5774,32386,1137
01,74688,"Tallassee city, Alabama",0.5270,0.1801,0.4580,48511,4743
01,23488,"Elkmont town, Alabama",0.9177,0.1815,0.1375,56944,540
01,76944,"Trussville city, Alabama",0.9024,0.1514,0.2137,97226,21876
01,23296,"Elba city, Alabama",0.5536,0.1864,0.5303,37134,3841
01,16744,"Columbia town, Alabama",0.6880,0.3245,0.3461,35417,678
01,31024,"Grand Bay CDP, Alabama",0.8642,0.1794,0.0973,69960,3897
01,70704,"Sipsey town, Alabama",0.8322,0.2252,0.5002,25938,373
01,09400,"Brighton city, Alabama",0.6093,0.1950,0.2687,27250,2810
01,23032,"Edgewater CDP, Alabama",0.6680,0.1543,0.4520,37159,739
01,45208,"McDonald Chapel CDP, Alabama",0.4643,0.0925,0.4554,25833,573
01,51696,"Mountain Brook city, Alabama",0.8604,0.1814,0.0719,152355,20436
01,55152,"North Johns town, Alabama",0.6875,0.1888,0.4837,33750,143
01,65412,"Rock Creek CDP, Alabama",0.9566,0.1943,0.1290,61655,1508
01,03556,"Babbie town, Alabama",0.8767,0.1935,0.0733,31806,558
01,70128,"Shorter town, Alabama",0.8810,0.3118,0.4468,30000,356
01,60240,"Pine Hill town, Alabama",0.4826,0.1553,0.4642,27321,927
01,77304,"Tuskegee city, Alabama",0.4802,0.1533,0.0748,28016,8486
01,15376,"Clayton town, Alabama",0.5202,0.0992,0.4847,27639,2884
01,33904,"Heath town, Alabama",0.6923,0.1192,0.1914,29167,302
01,57120,"Opp city, Alabama",0.6449,0.2483,0.3494,36609,6455
01,33712,"Hayneville town, Alabama",0.6564,0.1330,0.1610,23036,872
01,12304,"Carrollton town, Alabama",0.5892,0.1725,0.6203,27063,1055
01,07912,"Boaz city, Alabama",0.6027,0.1856,0.2417,40551,9277
01,32848,"Hamilton city, Alabama",0.5849,0.2100,0.1992,39357,6682
01,03940,"Banks town, Alabama",0.8026,0.1105,0.3324,50000,190
01,79344,"Wadley town, Alabama",0.5371,0.1074,0.5267,23958,829
01,82872,"Wilton town, Alabama",0.8413,0.1495,0.4225,49028,749
01,25816,"Faunsdale town, Alabama",0.3750,0.3478,0.4234,,23
01,02428,"Ariton town, Alabama",0.7353,0.1195,0.3810,33000,837
01,15304,"Clayhatchee town, Alabama",0.6897,0.1180,0.2116,52279,644
01,42472,"Level Plains town, Alabama",0.8011,0.1194,0.6211,60969,2102
01,53784,"Newbern town, Alabama",0.8052,0.1842,0.2778,17917,228
01,59496,"Phil Campbell town, Alabama",0.6649,0.1883,0.2009,27670,1009
01,07588,"Blue Ridge CDP, Alabama",0.9847,0.3007,0.0842,92250,1490
01,48712,"Millbrook city, Alabama",0.6920,0.1054,0.4760,62839,15645
01,62328,"Prattville city, Alabama",0.6286,0.1485,0.4310,61110,35925
01,81720,"Wetumpka city, Alabama",0.5869,0.1641,0.5195,42820,8243
01,76584,"Town Creek town, Alabama",0.5708,0.1802,0.5832,39559,1149
01,65472,"Rockford town, Alabama",0.5364,0.1504,0.5247,25625,838
01,21328,"Douglas town, Alabama",0.6086,0.0946,0.1085,36181,973
01,19360,"Daleville city, Alabama",0.4982,0.1312,0.5705,41376,5123
01,53256,"Napier Field town, Alabama",0.3850,0.0545,0.5416,32500,532
01,25384,"Fairview town, Alabama",0.7200,0.1809,0.3371,42292,492
01,79272,"Vredenburgh town, Alabama",0.5741,0.0747,0.2656,9861,241
01,68736,"Scottsboro city, Alabama",0.6892,0.2020,0.2137,42651,14526
01,24568,"Eufaula city, Alabama",0.5249,0.1915,0.5670,33132,12065
01,79944,"Warrior city, Alabama",0.6788,0.2928,0.2729,31074,3214
01,21280,"Double Springs town, Alabama",0.5691,0.1689,0.2937,26442,1610
01,53376,"Natural Bridge town, Alabama",1.0000,0.0000,0.0000,,4
01,69180,"Selmont-West Selmont CDP, Alabama",0.6437,0.1236,0.1505,28665,1812
01,55044,"North Courtland town, Alabama",0.6442,0.2597,0.0484,22386,770
01,46696,"Margaret town, Alabama",0.9315,0.0656,0.5498,72200,4819
01,39784,"Killen town, Alabama",0.7417,0.1615,0.1345,54286,1263
01,45472,"McIntosh town, Alabama",0.7905,0.1903,0.6062,52344,310
01,53016,"Muscle Shoals city, Alabama",0.7600,0.1748,0.3182,60629,14103
01,27376,"Forkland town, Alabama",0.7509,0.2232,0.3775,30156,905
01,00988,"Albertville city, Alabama",0.6220,0.1322,0.4826,45867,21541
01,33424,"Hartford city, Alabama",0.5268,0.1825,0.4996,31400,2586
01,29704,"Gilbertown town, Alabama",0.6238,0.2383,0.3788,51042,256
01,01132,"Alexander City city, Alabama",0.6445,0.1844,0.5202,38328,14508
01,54432,"New Site town, Alabama",0.7764,0.1926,0.2079,52232,841
01,35560,"Holly Pond town, Alabama",0.6929,0.1607,0.0353,42917,1064
01,35632,"Hollywood town, Alabama",0.7412,0.1400,0.3938,40000,1164
01,23872,"Emelle town, Alabama",0.5500,0.2526,0.4242,48000,95
01,83664,"Woodville town, Alabama",0.6800,0.1385,0.1779,29844,794
01,50312,"Montevallo city, Alabama",0.5643,0.1243,0.4901,49650,6693
01,53112,"Myrtlewood town, Alabama",0.6667,0.1513,0.1987,45694,152
01,14008,"Chatom town, Alabama",0.4698,0.1314,0.5821,42143,1195
01,48832,"Millry town, Alabama",0.6183,0.2582,0.4432,37250,697
01,48808,"Millport town, Alabama",0.7228,0.2212,0.4417,31648,990
01,73728,"Sulligent city, Alabama",0.6482,0.2191,0.3057,24091,1917
01,01756,"Anderson town, Alabama",0.7212,0.2669,0.1134,48750,236
01,32560,"Hackleburg town, Alabama",0.6978,0.1951,0.1047,32917,1307
01,64656,"Ridgeville town, Alabama",1.0000,0.2558,0.3442,26667,86
01,18976,"Cullman city, Alabama",0.5807,0.1850,0.2072,48712,15729
01,63216,"Ragland town, Alabama",0.6558,0.1546,0.2814,36875,1889
01,24184,"Enterprise city, Alabama",0.5707,0.1460,0.5550,62695,27947
01,63408,"Ranburne town, Alabama",0.7933,0.2386,0.1435,43958,461
01,76920,"Troy city, Alabama",0.4923,0.1203,0.5548,31515,19112
01,18856,"Crossville town, Alabama",0.7468,0.2093,0.2598,42546,2011
01,32056,"Grimes town, Alabama",0.7931,0.1185,0.5615,40595,717
01,17176,"Coosada town, Alabama",0.7895,0.1583,0.5792,50000,1112
01,11416,"Calera city, Alabama",0.8161,0.1033,0.5255,61594,13856
01,74616,"Talladega Springs town, Alabama",0.8361,0.1677,0.0954,48750,161
01,59592,"Pickensville town, Alabama",0.9353,0.2005,0.4705,40313,798
01,19336,"Dadeville city, Alabama",0.7059,0.1588,0.5328,24279,3098
01,43744,"Loachapoka town, Alabama",0.7143,0.2127,0.5578,55250,221
01,78480,"Vernon city, Alabama",0.5710,0.1489,0.2622,28885,1961
01,63576,"Red Bay city, Alabama",0.6852,0.2020,0.1527,35724,3114
01,77616,"Union town, Alabama",0.8447,0.3409,0.0506,26125,308
01,58968,"Pennington town, Alabama",0.8655,0.2025,0.4322,35893,321
01,67800,"Samson city, Alabama",0.6016,0.1999,0.4282,25250,1686
01,52608,"Mount Vernon town, Alabama",0.7243,0.1538,0.3664,37269,1450
01,28696,"Gadsden city, Alabama",0.5855,0.1798,0.5733,32642,35486
01,18304,"Creola city, Alabama",0.7179,0.1235,0.3401,45673,1871
01,02836,"Ashford town, Alabama",0.6497,0.1767,0.4345,44489,2468
01,02860,"Ashland town, Alabama",0.4727,0.2744,0.4517,19154,1447
01,02908,"Ashville city, Alabama",0.8445,0.1298,0.4629,50093,2380
01,11032,"Butler town, Alabama",0.6961,0.1587,0.4744,36959,2419
01,11512,"Camden city, Alabama",0.6160,0.1700,0.4838,44524,2177
01,14104,"Chelsea city, Alabama",0.9434,0.1251,0.2051,97727,13098
01,15640,"Clio city, Alabama",0.5679,0.2453,0.6072,21736,1015
01,16000,"Coaling town, Alabama",0.8873,0.0903,0.2995,70388,1417
01,51469,"Morrison Crossroads CDP, Alabama",0.7933,0.4921,0.1711,20806,254
01,39064,"Joppa CDP, Alabama",0.3680,0.0708,0.0000,22132,664
01,48424,"Midway town, Alabama",0.6272,0.1186,0.0732,25125,683
01,40888,"Lakeview town, Alabama",0.9250,0.2188,0.0000,50500,128
01,08248,"Bon Air town, Alabama",0.6667,0.1724,0.5972,25833,87
01,79488,"Waldo town, Alabama",0.8182,0.1702,0.5162,31786,235
01,54480,"Newton town, Alabama",0.7618,0.1627,0.3015,54931,1869
01,16240,"Coffee Springs town, Alabama",0.9221,0.4633,0.2091,32813,177
01,68280,"Sardis City town, Alabama",0.8863,0.2377,0.0562,59643,1742
01,81912,"White Hall town, Alabama",0.7977,0.2700,0.0952,23482,711
01,52776,"Mulga town, Alabama",0.6685,0.1729,0.3770,36875,856
01,50192,"Monroeville city, Alabama",0.5665,0.1606,0.4860,31491,5898
01,49072,"Minor CDP, Alabama",0.8032,0.1459,0.3681,56681,843
01,74976,"Tarrant city, Alabama",0.5177,0.1454,0.5944,30485,6174
01,62688,"Providence town, Alabama",0.9067,0.1899,0.3526,57250,158
01,31096,"Grant town, Alabama",0.7173,0.1327,0.1232,54821,1040
01,19816,"Daviston town, Alabama",0.8690,0.1355,0.0459,45000,214
01,15136,"Clanton city, Alabama",0.5951,0.1637,0.4808,44782,8700
01,32440,"Gurley town, Alabama",0.6008,0.1393,0.3294,48438,603
01,51216,"Moores Mill CDP, Alabama",0.8688,0.1731,0.4449,73236,6882
01,54168,"New Hope city, Alabama",0.7001,0.1475,0.1004,55764,2854
01,54312,"New Market CDP, Alabama",0.6737,0.1578,0.2198,61696,1122
01,37096,"Hurtsboro town, Alabama",0.7783,0.1907,0.4339,40341,535
01,32656,"Haleburg town, Alabama",0.8780,0.2393,0.0000,80417,117
01,54600,"Newville town, Alabama",0.8841,0.2055,0.4938,28750,433
01,44344,"Louisville town, Alabama",0.4916,0.1705,0.4678,21600,604
01,57240,"Orrville town, Alabama",0.4286,0.4351,0.4970,14118,154
01,18952,"Cuba town, Alabama",0.7718,0.2915,0.2277,51250,422
01,28768,"Gainesville town, Alabama",0.5273,0.0491,0.3061,14028,163
01,00820,"Alabaster city, Alabama",0.8356,0.1204,0.4647,80072,33176
01,33256,"Harpersville town, Alabama",0.8025,0.2016,0.3392,57639,1483
01,28936,"Gantt town, Alabama",0.8361,0.3101,0.3962,58250,158
01,42808,"Libertyville town, Alabama",0.6786,0.3051,0.0000,61000,59
01,29944,"Glen Allen town, Alabama",0.8387,0.2561,0.3002,40625,367
01,28024,"Franklin town, Alabama",0.9176,0.2603,0.2190,75139,630
01,07672,"Blue Springs town, Alabama",0.9062,0.4051,0.4416,38750,79
01,35152,"Hobson City town, Alabama",0.6217,0.1364,0.1971,34286,755
01,17824,"Cottonwood town, Alabama",0.7247,0.1862,0.4049,27941,1294
01,14392,"Chickasaw city, Alabama",0.5159,0.1277,0.5605,28611,5817
01,68160,"Saraland city, Alabama",0.7300,0.1604,0.3465,60633,14391
01,17368,"Cordova city, Alabama",0.7300,0.2243,0.2990,29606,2006
01,58272,"Parrish town, Alabama",0.8123,0.1159,0.4385,35625,1087
01,00460,"Adamsville city, Alabama",0.7464,0.1864,0.5368,46322,4340
01,16936,"Concord CDP, Alabama",0.8764,0.1726,0.0978,77543,1616
01,25120,"Fairfield city, Alabama",0.5422,0.1617,0.1659,40652,10720
01,35800,"Homewood city, Alabama",0.6277,0.1011,0.4197,84157,25534
01,37864,"Irondale city, Alabama",0.6989,0.1413,0.6128,56445,12637
01,82848,"Wilsonville town, Alabama",0.8502,0.1812,0.2805,58375,2268
01,63288,"Rainbow City city, Alabama",0.6002,0.1668,0.3395,50547,9589
01,44536,"Lowndesboro town, Alabama",0.8679,0.4348,0.2105,57679,92
01,01180,"Alexandria CDP, Alabama",0.8513,0.1123,0.2503,72229,4068
01,09736,"Brookside town, Alabama",0.6695,0.1619,0.3792,38482,1217
01,27088,"Forestdale CDP, Alabama",0.7918,0.1689,0.4215,59041,8924
01,29056,"Gardendale city, Alabama",0.8220,0.1873,0.2613,72351,14016
01,02260,"Ardmore town, Alabama",0.5192,0.1837,0.3030,37069,1350
01,02956,"Athens city, Alabama",0.6674,0.1807,0.4580,53165,25922
01,15064,"Citronelle city, Alabama",0.7677,0.1623,0.4221,41299,3893
01,19744,"Dauphin Island town, Alabama",0.8855,0.3565,0.1033,87596,1324
01,50000,"Mobile city, Alabama",0.5323,0.1652,0.5601,42321,190432
01,02320,"Argo town, Alabama",0.8531,0.1014,0.1878,72643,4220
01,05980,"Bessemer city, Alabama",0.5171,0.1873,0.4318,32301,26680
01,12040,"Cardiff town, Alabama",0.6923,0.1200,0.0000,66250,50
01,41968,"Leeds city, Alabama",0.7999,0.1590,0.3864,60863,12600
01,43336,"Lipscomb city, Alabama",0.6269,0.1303,0.5751,31629,1873
01,73848,"Sumiton city, Alabama",0.6989,0.2136,0.2239,44293,2472
01,81336,"West Jefferson town, Alabama",0.7617,0.2158,0.0254,50313,468
01,53472,"Needham town, Alabama",0.8974,0.3562,0.0533,38125,73
01,70416,"Silas town, Alabama",0.6651,0.2651,0.4522,40625,513
01,38272,"Jacksonville city, Alabama",0.4978,0.1251,0.4312,41268,12651
01,80352,"Weaver city, Alabama",0.7945,0.1430,0.4263,57083,3077
01,30760,"Gordon town, Alabama",0.6991,0.2288,0.3599,33750,306
01,75096,"Taylor town, Alabama",0.6689,0.1150,0.4147,45818,2286
01,80376,"Webb town, Alabama",0.7734,0.1962,0.4292,41719,1427
01,04684,"Bayou La Batre city, Alabama",0.5830,0.1502,0.5508,44554,2543
01,51264,"Mooresville town, Alabama",1.0000,0.1905,0.2551,130000,84
01,76320,"Tillmans Corner CDP, Alabama",0.6470,0.1568,0.5558,44701,17560
01,12016,"Carbon Hill city, Alabama",0.5595,0.1693,0.2135,28864,1441
01,77256,"Tuscaloosa city, Alabama",0.4840,0.1223,0.5643,45268,99390
01,57000,"Oneonta city, Alabama",0.4710,0.2477,0.3415,39669,6568
01,74160,"Susan Moore town, Alabama",0.8423,0.2603,0.4642,41830,849
01,28504,"Fulton town, Alabama",0.8611,0.2174,0.4976,30455,230
01,29296,"Gaylesville town, Alabama",0.8308,0.2339,0.0677,52917,171
01,30160,"Glenwood town, Alabama",0.8586,0.2443,0.4579,39250,262
01,46768,"Marion city, Alabama",0.7090,0.2812,0.5211,22662,3275
01,00100,"Abanda CDP, Alabama",0.7925,0.1080,0.3806,24261,176
01,03508,"Axis CDP, Alabama",0.6615,0.0695,0.4978,57734,1180
01,03820,"Ballplay CDP, Alabama",0.8917,0.1346,0.0367,70938,1605
01,05140,"Belgreen CDP, Alabama",0.6207,0.1562,0.0000,31696,32
01,05188,"Bellamy CDP, Alabama",0.6587,0.4721,0.1848,,466
01,05212,"Belle Fontaine CDP, Alabama",0.9249,0.2145,0.1409,53807,564
01,08680,"Boykin CDP, Alabama",0.3750,0.1933,0.0000,12292,269
01,09064,"Brantleyville CDP, Alabama",0.7868,0.1174,0.3647,42868,860
01,09457,"Bristow Cove CDP, Alabama",1.0000,0.3383,0.1099,39083,668
01,09500,"Brook Highland CDP, Alabama",0.4168,0.0956,0.5456,57184,7147
01,09880,"Broomtown CDP, Alabama",0.7812,0.1250,0.3574,,176
01,10456,"Bucks CDP, Alabama",1.0000,1.0000,0.0000,,13
01,11488,"Calvert CDP, Alabama",0.4182,0.0000,0.2354,27148,609
01,12070,"Carlisle-Rockledge CDP, Alabama",0.7043,0.1063,0.1047,32078,2577
01,12112,"Carlton CDP, Alabama",0.6471,0.8065,0.0000,,31
01,67056,"Russellville city, Alabama",0.6050,0.1538,0.5843,43358,9781
01,78984,"Vina town, Alabama",0.6122,0.2087,0.0251,32750,393
02,03000,"Anchorage municipality, Alaska",0.6134,0.1052,0.6115,84928,293531
02,61190,"Point Baker CDP, Alaska",,,,,
02,66470,"St. Paul city, Alaska",0.5462,0.1215,0.2558,59063,395
02,01860,"Allakaket city, Alaska",0.6190,0.0845,0.3267,21528,213
02,65345,"Ridgeway CDP, Alaska",0.8376,0.1351,0.2956,91029,2702
02,33470,"Hooper Bay city, Alaska",0.6863,0.0394,0.1729,36250,1141
02,39410,"King Cove city, Alaska",0.6270,0.0994,0.5523,73229,1147
02,31710,"Happy Valley CDP, Alaska",0.8980,0.2704,0.2729,53625,588
02,70930,"Slana CDP, Alaska",,,,,
02,18675,"Deltana CDP, Alaska",0.8283,0.1074,0.2290,95174,2430
02,79830,"Two Rivers CDP, Alaska",1.0000,0.1629,0.5921,,663
02,53050,"Nenana city, Alaska",0.7016,0.2111,0.5031,48750,341
02,68230,"Selawik city, Alaska",0.7419,0.0543,0.0323,31250,792
02,71090,"Sleetmute CDP, Alaska",0.7500,0.0532,0.2644,41250,94
02,07620,"Birch Creek CDP, Alaska",0.5000,0.0000,0.0000,,4
02,68370,"Seldovia Village CDP, Alaska",0.9054,0.2250,0.5112,80278,160
02,27700,"Game Creek CDP, Alaska",,,,,
02,19060,"Diomede city, Alaska",0.4118,0.0323,0.0000,28750,93
02,66360,"St. Michael city, Alaska",0.5955,0.0328,0.0186,43438,427
02,72960,"Stebbins city, Alaska",0.7231,0.0878,0.1545,41875,615
02,00650,"Akhiok city, Alaska",0.8824,0.0000,0.2149,60781,59
02,57340,"Old Harbor city, Alaska",0.7500,0.0866,0.3477,36250,231
02,13230,"Chevak city, Alaska",0.8398,0.0559,0.2152,40625,1037
02,22910,"Emmonak city, Alaska",0.7198,0.0795,0.0347,38750,855
02,52915,"Nelchina CDP, Alaska",1.0000,0.0000,0.0666,,116
02,12970,"Chenega CDP, Alaska",0.3077,0.1471,0.4433,74375,68
02,17300,"Copper Center CDP, Alaska",0.7164,0.0776,0.5307,69063,245
02,48200,"Mendeltna CDP, Alaska",1.0000,0.3333,0.0000,,24
02,70320,"Silver Springs CDP, Alaska",1.0000,0.0411,0.0000,,73
02,01200,"Alakanuk city, Alaska",0.7937,0.0689,0.0000,37500,813
02,03220,"Anderson city, Alaska",0.8393,0.0698,0.2932,106875,172
02,02080,"Anaktuvuk Pass city, Alaska",0.7037,0.0794,0.2763,60893,315
02,17670,"Covenant Life CDP, Alaska",0.6522,0.6216,0.4821,,37
02,24660,"False Pass city, Alaska",0.1429,0.0893,0.3272,54250,56
02,04500,"Atqasuk city, Alaska",0.7857,0.0864,0.0364,86250,162
02,20020,"Dry Creek CDP, Alaska",0.6042,0.2689,0.0000,31786,119
02,80770,"Unalaska city, Alaska",0.2243,0.0527,0.6912,94750,4724
02,32810,"Hollis CDP, Alaska",0.6582,0.2073,0.5584,48419,193
02,34570,"Hyder CDP, Alaska",1.0000,1.0000,0.0000,,14
02,37650,"Kasaan city, Alaska",0.6970,0.2222,0.4857,,72
02,80660,"Unalakleet city, Alaska",0.6747,0.1117,0.5111,70000,707
02,84070,"White Mountain city, Alaska",0.5873,0.0705,0.1528,53750,156
02,84200,"Whitestone Logging Camp CDP, Alaska",,,,,
02,60860,"Pitkas Point CDP, Alaska",0.8611,0.0581,0.0000,51667,155
02,67020,"Sand Point city, Alaska",0.6816,0.0970,0.5337,67500,1309
02,05585,"Bear Creek CDP, Alaska",0.7125,0.1520,0.3200,,1178
02,15320,"Clam Gulch CDP, Alaska",1.0000,0.2731,0.0515,41563,227
02,19720,"Dot Lake CDP, Alaska",,,,,
02,20600,"Eagle Village CDP, Alaska",0.7500,0.0833,0.4965,51250,48
02,65800,"St. George city, Alaska",0.6538,0.2237,0.2341,63750,76
02,67570,"Saxman city, Alaska",0.5760,0.1586,0.3485,45625,353
02,42160,"Kupreanof city, Alaska",1.0000,1.0000,0.0000,,7
02,55030,"Nondalton city, Alaska",0.6591,0.0818,0.2379,41250,110
02,62620,"Port Alsworth CDP, Alaska",0.3438,0.0821,0.4053,87500,134
02,86490,"Yakutat CDP, Alaska",0.6621,0.1448,0.6166,71607,649
02,77140,"Thorne Bay city, Alaska",0.8231,0.2458,0.1935,48214,533
02,70870,"Skwentna CDP, Alaska",1.0000,0.5172,0.0000,,29
02,74830,"Talkeetna CDP, Alaska",0.7585,0.0978,0.1377,71389,1237
02,31050,"Haines CDP, Alaska",0.6277,0.2115,0.3857,61842,1863
02,30940,"Gustavus city, Alaska",0.8520,0.2423,0.2325,73182,454
02,18805,"Denali Park CDP, Alaska",0.6744,0.0138,0.2079,54792,872
02,74340,"Susitna CDP, Alaska",,,,,
02,75077,"Tanaina CDP, Alaska",0.7823,0.0719,0.3753,77140,10464
02,56320,"Nuiqsut city, Alaska",0.5741,0.0806,0.3097,75000,496
02,09600,"Buckland city, Alaska",0.7193,0.0504,0.0770,42500,675
02,18510,"Deering city, Alaska",0.6471,0.0629,0.0937,42500,143
02,11690,"Central CDP, Alaska",0.9667,0.6500,0.0000,,40
02,11800,"Chalkyitsik CDP, Alaska",0.8125,0.0642,0.4326,21875,109
02,44580,"Livengood CDP, Alaska",1.0000,0.0000,0.4628,,11
02,49530,"Minto CDP, Alaska",0.5238,0.0960,0.0655,35938,177
02,54150,"Nikolai city, Alaska",0.6600,0.1049,0.1455,37500,143
02,58660,"Palmer city, Alaska",0.6246,0.1059,0.4531,62339,7131
02,16750,"College CDP, Alaska",0.6347,0.1189,0.4669,80561,12791
02,53820,"Newtok CDP, Alaska",0.8596,0.1016,0.0126,37083,315
02,56680,"Nunapitchuk city, Alaska",0.7481,0.0434,0.0120,38036,990
02,61080,"Platinum city, Alaska",0.8000,0.3846,0.0000,,13
02,33800,"Houston city, Alaska",0.7913,0.1239,0.2576,52955,1977
02,60460,"Petersville CDP, Alaska",,,,,
02,74525,"Sutton-Alpine CDP, Alaska",0.7568,0.1276,0.4793,49375,1458
02,05750,"Beaver CDP, Alaska",0.6207,0.1286,0.0000,,70
02,06630,"Bettles city, Alaska",,0.0000,0.4444,,84
02,14880,"Circle CDP, Alaska",0.5714,0.1250,0.4434,33750,64
02,42050,"Koyukuk city, Alaska",0.8919,0.1897,0.0000,18125,58
02,21370,"Eielson AFB CDP, Alaska",0.0041,0.0015,0.3813,68583,3229
02,16420,"Cohoe CDP, Alaska",0.8651,0.2142,0.3323,69219,1223
02,60310,"Petersburg CDP, Alaska",0.6896,0.2149,0.5308,70750,3136
02,81920,"Utqiagvik city, Alaska",0.4543,0.0781,0.4124,86413,4416
02,84000,"Whale Pass city, Alaska",0.9070,0.1831,0.1063,43304,71
02,50190,"Moose Pass CDP, Alaska",0.5377,0.1111,0.2882,78382,315
02,52210,"Nanwalek CDP, Alaska",0.5893,0.0566,0.2828,43750,212
02,13890,"Chisana CDP, Alaska",,,,,
02,45790,"McCarthy CDP, Alaska",,,,,
02,59320,"Paxson CDP, Alaska",,,,,
02,85290,"Willow Creek CDP, Alaska",,,,,
02,61700,"Point Lay CDP, Alaska",0.4423,0.0352,0.0432,59167,227
02,64380,"Prudhoe Bay CDP, Alaska",,0.0454,0.3462,,1718
