unit9,year,ltd_iss_k,ltd_out_k
445098001,2023,9145.0,14800.0
445099001,2023,,8075.0
445100007,2023,,23425.0
445100008,2023,,50495.0
445100004,2023,,7340.0
445101019,2023,98445.0,452980.0
445101003,2023,72160.0,389056.0
445101009,2023,,313056.0
445101013,2023,,65965.0
445101014,2023,,1103745.0
445101020,2023,472780.0,1186205.0
445101004,2023,,275990.0
445101005,2023,83100.0,204725.0
445101015,2023,242960.0,2267301.0
445101016,2023,326535.0,1395105.0
445101018,2023,218130.0,760255.0
445101022,2023,233980.0,889775.0
445101017,2023,76015.0,346855.0
445101006,2023,601765.0,3549625.0
445101002,2023,,934570.0
445101007,2023,83865.0,328785.0
445101011,2023,185040.0,2116310.0
445101021,2023,293460.0,855450.0
445102005,2023,,439.0
445102702,2023,41695.0,115960.0
445102012,2023,,13515.0
445102004,2023,,76810.0
445103002,2023,,3850.0
445104002,2023,,16240.0
445104004,2023,1960.0,6992.0
445105003,2023,170990.0,630105.0
445105004,2023,,193215.0
445106002,2023,,10195.0
445107003,2023,22355.0,38567.0
445107006,2023,,39745.0
445107001,2023,,51615.0
445107005,2023,,3375.0
445107009,2023,6835.0,73250.0
445107008,2023,,5420.0
445107014,2023,,460.0
445108004,2023,,116520.0
445108018,2023,,182698.0
445108005,2023,,24384.0
445108007,2023,,78231.0
445108017,2023,,80225.0
445108003,2023,,21740.0
445108008,2023,,36890.0
445108013,2023,,245235.0
445108002,2023,58080.0,107030.0
445108010,2023,,9985.0
445108020,2023,,51070.0
445108009,2023,,96538.0
445108014,2023,,25395.0
445109003,2023,,5440.0
445109013,2023,8335.0,10359.0
445109001,2023,11775.0,14545.0
445109011,2023,,632.0
445109007,2023,,26679.0
445109016,2023,,29560.0
445109004,2023,,1018.0
445109002,2023,,807.0
445109010,2023,,8645.0
445110007,2023,2240.0,5680.0
445110008,2023,,1285.0
445110002,2023,,38970.0
445110005,2023,,8945.0
445111003,2023,,15493.0
445111005,2023,,8558.0
445111002,2023,,76845.0
445112004,2023,,3600.0
445112008,2023,,42625.0
445113008,2023,,6355.0
445113007,2023,,4635.0
445113003,2023,,8585.0
445113005,2023,,9005.0
445114005,2023,,12835.0
445114003,2023,,8910.0
445114001,2023,,39440.0
445116004,2023,,110504.0
445116012,2023,,8465.0
445116001,2023,,12790.0
445116003,2023,,5345.0
445116005,2023,25165.0,83275.0
445116007,2023,7875.0,75010.0
445116011,2023,,2790.0
445116016,2023,,5662.0
445116008,2023,9130.0,48107.0
445117001,2023,,60667.0
445117007,2023,9850.0,9850.0
445118002,2023,,11295.0
445119003,2023,44560.0,61571.0
445119002,2023,,10440.0
445119004,2023,,2510.0
445120003,2023,,15125.0
445120001,2023,,11510.0
445120002,2023,,20955.0
445121005,2023,,772.0
445121004,2023,,17880.0
445121007,2023,,18160.0
445121006,2023,,23795.0
445123007,2023,,327025.0
445123001,2023,,238015.0
445123009,2023,31230.0,74509.0
445123005,2023,,141780.0
445123501,2023,,49910.0
445124001,2023,7315.0,14525.0
445125001,2023,,31500.0
445125006,2023,,14627.0
445125002,2023,,2165.0
445125005,2023,,9350.0
445126004,2023,,165607.0
445126014,2023,11962.0,20104.0
445126010,2023,,10479.0
445126003,2023,,277644.0
445126009,2023,,85870.0
445126008,2023,,14965.0
445126001,2023,33985.0,185773.0
445126007,2023,18485.0,227180.0
445126015,2023,,28955.0
445127004,2023,,4150.0
445127003,2023,,2470.0
445127005,2023,,697.0
445127001,2023,,3630.0
445127007,2023,,7120.0
445128002,2023,,19953.0
445128001,2023,,17235.0
445128003,2023,,21175.0
445128004,2023,,6607.0
445129004,2023,291631.0,954845.0
445129006,2023,,14625.0
445129010,2023,,31796.0
445129005,2023,,65815.0
445129013,2023,,8260.0
445129014,2023,,50742.0
445129001,2023,27935.0,240550.0
445130001,2023,110000.0,377925.0
445130002,2023,,41480.0
445133003,2023,,2755.0
445133001,2023,,226.0
445133004,2023,24365.0,34830.0
445133005,2023,,84510.0
445135002,2023,,800.0
445136001,2023,,995.0
445137001,2023,,52040.0
445137003,2023,,576.0
445138005,2023,,5980.0
445139010,2023,,47595.0
445139012,2023,,47832.0
445139005,2023,28605.0,52985.0
445140006,2023,,7295.0
445140002,2023,38365.0,37755.0
445141003,2023,,23350.0
445141004,2023,2715.0,5159.0
445142002,2023,4975.0,77960.0
445143005,2023,,17624.0
445143009,2023,,11315.0
445143003,2023,,3165.0
445143014,2023,,3182.0
445144006,2023,,8955.0
445144005,2023,,24540.0
445144001,2023,,2730.0
445145010,2023,1000.0,5685.0
445145001,2023,,7680.0
445145009,2023,18370.0,33214.0
445145005,2023,10000.0,9999.0
445146001,2023,,304260.0
445146006,2023,,456.0
445146007,2023,,34630.0
445146009,2023,,6970.0
445146002,2023,,67865.0
445146005,2023,,17550.0
445147009,2023,,11930.0
445147002,2023,6975.0,8890.0
445147006,2023,,4818.0
445148003,2023,,810.0
445148002,2023,,1190.0
445149001,2023,,24675.0
445149002,2023,1775.0,17635.0
445150001,2023,35440.0,61030.0
445152004,2023,,286440.0
445152007,2023,24730.0,72875.0
445152005,2023,9880.0,43800.0
445152001,2023,70905.0,432188.0
445152006,2023,,6435.0
445152002,2023,,456583.0
445152008,2023,,10315.0
445152003,2023,,9775.0
445153004,2023,,11520.0
445153002,2023,,21805.0
445153003,2023,,9941.0
445154001,2023,,12705.0
445155010,2023,,22731.0
445155005,2023,,7985.0
445155011,2023,8840.0,24320.0
445155012,2023,,21311.0
445155015,2023,,22740.0
445155004,2023,,76460.0
445155006,2023,7605.0,12300.0
445155009,2023,,31385.0
445155014,2023,,8370.0
445155020,2023,151340.0,453665.0
445155003,2023,,4430.0
445155016,2023,,20935.0
445155901,2023,,6340.0
445155008,2023,,1824.0
445155021,2023,,20110.0
445156002,2023,6000.0,9181.0
445157002,2023,,17580.0
445157004,2023,,6969.0
445158003,2023,,4195.0
445160001,2023,,2360.0
445161002,2023,,3490.0
445161003,2023,,108735.0
445161001,2023,,126270.0
445161005,2023,,70235.0
445162001,2023,,58624.0
445163006,2023,,10912.0
445163004,2023,,31240.0
445163501,2023,364340.0,551806.0
445163002,2023,,9725.0
445165001,2023,,47732.0
445165601,2023,,15088.0
445166005,2023,9500.0,20935.0
445166003,2023,,175.0
445166015,2023,,352.0
445166012,2023,,21365.0
445166011,2023,,5750.0
445167003,2023,2170.0,2020.0
445167001,2023,,19250.0
445168001,2023,,25545.0
445168002,2023,,5675.0
445169001,2023,,20430.0
445169008,2023,,5935.0
445170007,2023,97975.0,140910.0
445170005,2023,223431.0,523210.0
445170002,2023,,1550285.0
445170006,2023,205200.0,733685.0
445170004,2023,213345.0,311140.0
445170008,2023,,366280.0
445171001,2023,,96225.0
445171005,2023,,15129.0
445172003,2023,16860.0,17205.0
445174005,2023,4660.0,7869.0
445174014,2023,,96015.0
445174008,2023,,13720.0
445174004,2023,,561.0
445174012,2023,,3250.0
445174020,2023,,8000.0
445175003,2023,,480.0
445175008,2023,,5871.0
445175010,2023,,16700.0
445175004,2023,,76655.0
445175009,2023,,14900.0
445175015,2023,,21467.0
445176002,2023,,220.0
445176003,2023,,9160.0
445176005,2023,26000.0,26320.0
445177001,2023,6945.0,6945.0
445177005,2023,37990.0,41695.0
445177003,2023,,5750.0
445178007,2023,172415.0,842593.0
445178001,2023,,3820.0
445178010,2023,,50102.0
445178014,2023,,45002.0
445178002,2023,,3218.0
445178003,2023,,25655.0
445178009,2023,,5828.0
445178011,2023,39810.0,67103.0
445178013,2023,36000.0,39331.0
445178005,2023,52105.0,113330.0
445178019,2023,,27180.0
445178017,2023,,44346.0
445179001,2023,24745.0,40279.0
445180003,2023,,14170.0
445180004,2023,,9610.0
445181004,2023,,60195.0
445181008,2023,,9795.0
445181002,2023,72400.0,86885.0
445181006,2023,,59600.0
445181007,2023,,5705.0
445182006,2023,,41419.0
445182003,2023,2480.0,11390.0
445182004,2023,,6815.0
445182008,2023,,1965.0
445183003,2023,17005.0,20461.0
445183007,2023,,6095.0
445183001,2023,,14780.0
445184009,2023,3470.0,43432.0
445184001,2023,115695.0,376053.0
445184007,2023,,14545.0
445184005,2023,,450.0
445184014,2023,,91012.0
445184003,2023,,59773.0
445184010,2023,,1320.0
445184012,2023,,43605.0
445185002,2023,,7450.0
445185003,2023,,15645.0
445186001,2023,,56670.0
445186002,2023,33965.0,45295.0
445186003,2023,,9246.0
445187007,2023,,49060.0
445187006,2023,,2405.0
445187010,2023,,8991.0
445187005,2023,,2400.0
445187003,2023,17125.0,17680.0
445189003,2023,,1552.0
445189002,2023,,3670.0
445190002,2023,,8885.0
445191001,2023,,224695.0
445192001,2023,32330.0,44345.0
445193001,2023,,4190.0
445194010,2023,,4085.0
445194005,2023,,5949.0
445194008,2023,,15990.0
445195002,2023,340565.0,375342.0
445195001,2023,25665.0,65105.0
445196003,2023,32300.0,38840.0
445196001,2023,,12285.0
445197001,2023,,15630.0
445198003,2023,,8885.0
445198002,2023,,6180.0
445198004,2023,,1955.0
445198006,2023,,6210.0
445199001,2023,314125.0,870214.0
445199002,2023,301.0,354822.0
445200004,2023,,520.0
445200002,2023,,6375.0
445201010,2023,,148.0
445201001,2023,,9057.0
445201013,2023,,11595.0
445201801,2023,,12310.0
445201020,2023,,10940.0
445201008,2023,,31156.0
445201017,2023,,6797.0
445202501,2023,,6375.0
445203006,2023,24335.0,32155.0
445203001,2023,9270.0,18681.0
445204001,2023,,16085.0
445205003,2023,,57195.0
445205002,2023,163505.0,326225.0
445205006,2023,,120172.0
445205001,2023,,12805.0
445205007,2023,,27015.0
445205004,2023,,20141.0
445205005,2023,15570.0,38705.0
445206003,2023,,2421.0
445208004,2023,,9850.0
445208002,2023,,3095.0
445208003,2023,,8805.0
445209001,2023,,701.0
445210004,2023,,9405.0
445210009,2023,,7405.0
445210006,2023,,300.0
445210001,2023,2450.0,41180.0
445210008,2023,925.0,3342.0
445211001,2023,,4920.0
445212001,2023,,15690.0
445212008,2023,,60424.0
445212013,2023,,421705.0
445212014,2023,,4790.0
445212002,2023,19430.0,156417.0
445212017,2023,12510.0,36310.0
445212016,2023,,98970.0
445213001,2023,28720.0,34190.0
445214002,2023,,54660.0
445215001,2023,,5020.0
445216001,2023,,5360.0
445217001,2023,,5465.0
445218001,2023,,332.0
445219003,2023,,11250.0
445219002,2023,,1795.0
445220010,2023,,506279.0
445220008,2023,,27395.0
445220024,2023,,79507.0
445220001,2023,140590.0,1230225.0
445220002,2023,,131490.0
445220007,2023,,281070.0
445220012,2023,,106785.0
445220014,2023,,305123.0
445220015,2023,,295350.0
445220020,2023,,782195.0
445220025,2023,,1057305.0
445220030,2023,112435.0,250906.0
445220018,2023,48540.0,62915.0
445220005,2023,285540.0,655275.0
445220013,2023,413795.0,1504885.0
445220017,2023,,782925.0
445221011,2023,,200355.0
445221008,2023,,2600.0
445221006,2023,,8715.0
445221007,2023,1885.0,34855.0
445223004,2023,,16545.0
445223002,2023,,610.0
445223001,2023,,37815.0
445225501,2023,380.0,998.0
445225009,2023,,83765.0
445226012,2023,15100.0,15385.0
445226014,2023,5965.0,21265.0
445226010,2023,,75420.0
445226002,2023,,695.0
445226013,2023,,15010.0
445227005,2023,,105285.0
445227013,2023,337200.0,804920.0
445227602,2023,287355.0,560550.0
445227701,2023,25005.0,84594.0
445227002,2023,268545.0,655350.0
445227011,2023,77210.0,514160.0
445227001,2023,541910.0,1918461.0
445228005,2023,,12575.0
445229002,2023,,775.0
445229005,2023,,1330.0
445229006,2023,,18174.0
445229007,2023,47685.0,49377.0
445230012,2023,,10610.0
445230901,2023,,7628.0
445230005,2023,,40205.0
445230010,2023,,7844.0
445231001,2023,49610.0,53865.0
445231002,2023,39390.0,39890.0
445232002,2023,,2490.0
445232004,2023,,6935.0
445232007,2023,1000.0,6051.0
445234005,2023,,1585.0
445234002,2023,,15632.0
445234006,2023,,2898.0
445234007,2023,,1850.0
445234011,2023,,35349.0
445234012,2023,,2019.0
445235008,2023,,1680.0
445235011,2023,9735.0,25530.0
445235001,2023,,7708.0
445236006,2023,,26193.0
445236003,2023,36465.0,128300.0
445237002,2023,,7195.0
445237001,2023,49340.0,106006.0
445237004,2023,356600.0,710515.0
445238003,2023,,125680.0
445238002,2023,,8945.0
445239004,2023,,32056.0
445239005,2023,,43625.0
445240002,2023,15300.0,20355.0
445240501,2023,8690.0,445640.0
445241014,2023,,68165.0
445241006,2023,,23250.0
445241010,2023,,850.0
445241004,2023,,21255.0
445242002,2023,,2175.0
445242008,2023,,3860.0
445243003,2023,,9640.0
445243002,2023,,10655.0
445243005,2023,,28525.0
445243008,2023,,316385.0
445244006,2023,,37035.0
445245002,2023,,4220.0
445245003,2023,19420.0,19685.0
445245004,2023,,15000.0
445245005,2023,,4850.0
445246006,2023,,28635.0
445246005,2023,148770.0,667000.0
445246009,2023,,192085.0
445246016,2023,39520.0,52638.0
445246003,2023,,55390.0
445246011,2023,403946.0,1376629.0
445246014,2023,,741145.0
445246015,2023,79010.0,131800.0
445246012,2023,257030.0,717788.0
445246008,2023,,436464.0
445247003,2023,,17090.0
445247004,2023,,12676.0
445247007,2023,,11474.0
445247001,2023,,48310.0
445248001,2023,58375.0,76920.0
445248002,2023,39985.0,41780.0
445249004,2023,,10045.0
445249001,2023,,6885.0
445249003,2023,,17022.0
445249006,2023,,46128.0
445249009,2023,58770.0,64874.0
445249005,2023,,13725.0
445249010,2023,,479.0
445250005,2023,,23715.0
445250001,2023,,1265.0
445250013,2023,,30830.0
445250008,2023,,29521.0
445250012,2023,,10245.0
445251002,2023,,9460.0
445251003,2023,,57115.0
445252004,2023,,3295.0
445252002,2023,,14565.0
445252003,2023,15155.0,19655.0
445253001,2023,,18755.0
445254002,2023,,37835.0
445254003,2023,,2205.0
505001002,2023,,280.0
505002801,2023,,25081.0
505002003,2023,,231.0
505003005,2023,,23851.0
505003601,2023,,14951.0
505003082,2023,,800.0
505003015,2023,6100.0,22620.0
505003025,2023,,195.0
505004901,2023,,735.0
505005006,2023,31000.0,38475.0
505005058,2023,,18680.0
505005602,2023,92605.0,51760.0
505005002,2023,,8345.0
505005055,2023,,61260.0
505005701,2023,,87225.0
505005047,2023,134355.0,71485.0
505005401,2023,,3436.0
505006014,2023,,14510.0
505006003,2023,,2700.0
505006002,2023,,2015.0
505007001,2023,19585.0,19160.0
505007003,2023,,4072.0
505007006,2023,,4855.0
505008001,2023,,7280.0
505008010,2023,15880.0,16640.0
505008801,2023,19300.0,22960.0
505008011,2023,,11250.0
505008015,2023,,88.0
505009026,2023,,7744.0
505009069,2023,,420.0
505009701,2023,,16880.0
505009601,2023,,54165.0
505010501,2023,,2660.0
505010078,2023,,4692.0
505010029,2023,,845.0
505010035,2023,,155.0
505010099,2023,,3873.0
505011053,2023,,21465.0
505011037,2023,,10050.0
505011057,2023,,1706.0
505011011,2023,,28105.0
505011052,2023,,10560.0
505011506,2023,,23335.0
505011010,2023,,485.0
505011019,2023,,6959.0
505011054,2023,,9195.0
505012601,2023,,10179.0
505012026,2023,8515.0,4387.0
505013050,2023,,133498.0
505013100,2023,,76910.0
505013027,2023,,2630.0
505013154,2023,108980.0,154760.0
505013144,2023,,129685.0
505013004,2023,,13328.0
505013137,2023,,313525.0
505013506,2023,2759.0,77500.0
505013135,2023,48000.0,48000.0
505013086,2023,,179110.0
505013601,2023,105000.0,288130.0
505013075,2023,,11210.0
505013505,2023,15000.0,17240.0
505013069,2023,,54730.0
505013076,2023,,22085.0
505014057,2023,,16565.0
505014506,2023,,42660.0
505014801,2023,,14610.0
505014045,2023,,11211.0
505014038,2023,,129.0
505015039,2023,,20510.0
505015022,2023,57050.0,58005.0
505015601,2023,,14350.0
505015501,2023,14900.0,20345.0
505016004,2023,,13925.0
505016601,2023,,73555.0
505017014,2023,,16810.0
505017001,2023,,2434.0
505018019,2023,,9170.0
505018001,2023,,16976.0
505018601,2023,190195.0,127920.0
505018002,2023,29485.0,20851.0
505019001,2023,,12105.0
505020064,2023,11950.0,15195.0
505020074,2023,,19575.0
505020081,2023,26700.0,29605.0
505020063,2023,18541.0,41224.0
505020098,2023,,31300.0
505020601,2023,,79875.0
505020018,2023,,19155.0
505022032,2023,,1430.0
505022089,2023,,8510.0
505022101,2023,70430.0,41420.0
505022301,2023,,9865.0
505022025,2023,51829.0,30761.0
505022105,2023,,1475.0
505023066,2023,,28255.0
505023010,2023,,1471.0
505023061,2023,1500.0,1442.0
505023054,2023,,4380.0
505023055,2023,173065.0,87265.0
505024021,2023,,385.0
505024501,2023,,8199.0
505024024,2023,,140.0
505025055,2023,,745.0
505025012,2023,,14330.0
505025031,2023,,24425.0
505025701,2023,,10717.0
505026701,2023,,323.0
505027001,2023,,32781.0
505027005,2023,,11149.0
505027003,2023,,20000.0
505028072,2023,,13120.0
505028019,2023,38450.0,19810.0
505028901,2023,67370.0,54469.0
505028038,2023,,25005.0
505028060,2023,,8240.0
505028044,2023,,24205.0
505028801,2023,,12680.0
505029018,2023,7000.0,8705.0
505029017,2023,,49065.0
505029021,2023,,391.0
505029028,2023,,4230.0
505029003,2023,10870.0,11346.0
505030018,2023,9500.0,10462.0
505030033,2023,,6553.0
505030003,2023,21560.0,21442.0
505030034,2023,,6870.0
505030801,2023,,102890.0
505030023,2023,,2050.0
505031022,2023,,9780.0
505031701,2023,,1160.0
505031030,2023,,31445.0
505032002,2023,37140.0,18854.0
505032601,2023,,8900.0
505032041,2023,,20800.0
505032016,2023,50000.0,67720.0
505032602,2023,95860.0,
505033029,2023,1000.0,2984.0
505033001,2023,,6280.0
505033013,2023,,89.0
505033010,2023,,7913.0
505033075,2023,17795.0,9439.0
505034037,2023,,1037.0
505034009,2023,,13445.0
505036018,2023,,11120.0
505036050,2023,500.0,300.0
505036602,2023,75530.0,37355.0
505036043,2023,,4922.0
505036064,2023,18420.0,24070.0
505037094,2023,,12220.0
505037086,2023,,3280.0
505037401,2023,,16088.0
505037069,2023,,2370.0
505037601,2023,99990.0,108380.0
505037030,2023,,1693.0
505037084,2023,,71390.0
505038004,2023,,7420.0
505038014,2023,,5045.0
505038601,2023,,32815.0
505039501,2023,,2885.0
505039503,2023,,400.0
505040901,2023,34860.0,34860.0
505041602,2023,,10013.0
505041033,2023,22110.0,59730.0
505041505,2023,,4264.0
505041037,2023,,4572.0
505041605,2023,,5105.0
505041801,2023,,13560.0
505041504,2023,,31670.0
505041501,2023,,35445.0
505041603,2023,,1164.0
505041002,2023,,55510.0
505041030,2023,,75275.0
505041032,2023,,32405.0
505041503,2023,,44105.0
505041606,2023,,93990.0
505041604,2023,,119890.0
505041017,2023,,35465.0
505042044,2023,24900.0,27321.0
505042007,2023,,8120.0
505042501,2023,,18291.0
505043501,2023,70880.0,34885.0
505043801,2023,,15190.0
505043007,2023,,1993.0
505044005,2023,,510.0
505044004,2023,,8305.0
505044801,2023,,1893.0
505045029,2023,,360.0
505045601,2023,160750.0,75202.0
505045050,2023,,46700.0
505045072,2023,,5905.0
505045057,2023,,15676.0
505045602,2023,,21865.0
505045503,2023,,1110.0
505046602,2023,,38250.0
505046006,2023,,7112.0
505046601,2023,,53445.0
505046009,2023,,41410.0
505046501,2023,,62530.0
505048044,2023,14130.0,44305.0
505048043,2023,,1500.0
505048058,2023,,17745.0
505048004,2023,95.0,25363.0
505048045,2023,,48990.0
505049045,2023,,11128.0
