state,source_dataset,referendum_row_id,jurisdiction_raw,jurisdiction_norm,referendum_type,election_date,unit_id,census_name,census_type,county,match_status,match_lane,evidence_strength,score,matched_vintage,basis,notes
LA,la_sos,LA:1899,TOWN OF MANY,MANY,,2010-11-02,19204300200000,TOWN OF MANY,municipal,SABINE,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'TOWN OF MANY' == CoG 'TOWN OF MANY' (exact 1.0),la_municipal
LA,la_sos,LA:1900,SABINE PARISH SCHOOL DISTRICT,SABINE,,2010-11-02,19504300100000,SABINE PARISH SCHOOL DISTRICT,school_district,SABINE,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'SABINE PARISH SCHOOL DISTRICT' == CoG 'SABINE PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1901,SABINE PARISH SCHOOL DISTRICT,SABINE,,2010-11-02,19504300100000,SABINE PARISH SCHOOL DISTRICT,school_district,SABINE,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'SABINE PARISH SCHOOL DISTRICT' == CoG 'SABINE PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1902,SABINE PARISH,SABINE,,2010-11-02,19104304100000,PARISH OF SABINE,county,SABINE,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'SABINE PARISH' == CoG 'PARISH OF SABINE' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1903,ST BERNARD PARISH,SAINT BERNARD,,2010-11-02,19104404200000,PARISH OF ST BERNARD,county,ST BERNARD,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'ST BERNARD PARISH' == CoG 'PARISH OF ST BERNARD' (exact 1.0),la_parishwide
LA,la_sos,LA:1904,ST JOHN THE BAPTIST PARISH,SAINT JOHN THE BAPTIST,,2010-11-02,19104804600000,PARISH OF ST JOHN THE BAPTIST,county,ST. JOHN THE BAPTIST,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'ST JOHN THE BAPTIST PARISH' == CoG 'PARISH OF ST JOHN THE BAPTIST' (exact 1.0),la_parishwide
LA,la_sos,LA:1905,TOWN OF WASHINGTON,WASHINGTON,,2010-11-02,19204901100000,TOWN OF WASHINGTON,municipal,ST LANDRY,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'TOWN OF WASHINGTON' == CoG 'TOWN OF WASHINGTON' (exact 1.0),la_municipal
LA,la_sos,LA:1906,TOWN OF WASHINGTON,WASHINGTON,,2010-11-02,19204901100000,TOWN OF WASHINGTON,municipal,ST LANDRY,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'TOWN OF WASHINGTON' == CoG 'TOWN OF WASHINGTON' (exact 1.0),la_municipal
LA,la_sos,LA:1907,ST MARY PARISH,SAINT MARY,,2010-11-02,19105104900000,PARISH OF ST MARY,county,ST MARY,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'ST MARY PARISH' == CoG 'PARISH OF ST MARY' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1908,ST TAMMANY PARISH,SAINT TAMMANY,,2010-11-02,19105205000000,PARISH OF ST TAMMANY,county,ST TAMMANY,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'ST TAMMANY PARISH' == CoG 'PARISH OF ST TAMMANY' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1909,TANGIPAHOA PARISH,TANGIPAHOA,,2010-11-02,19105305100000,PARISH OF TANGIPAHOA,county,TANGIPAHOA,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'TANGIPAHOA PARISH' == CoG 'PARISH OF TANGIPAHOA' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1910,CONSOLIDATED GOVERNMENT OF TERREBONNE,CONSOLIDATED GOVERNMENT OF TERREBONNE,,2010-11-02,19205500100000,CONSOLIDATED GOVERNMENT OF TERREBONNE,municipal,TERREBONE,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'CONSOLIDATED GOVERNMENT OF TERREBONNE' == CoG 'CONSOLIDATED GOVERNMENT OF TERREBONNE' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1911,CONSOLIDATED GOVERNMENT OF TERREBONNE,CONSOLIDATED GOVERNMENT OF TERREBONNE,,2010-11-02,19205500100000,CONSOLIDATED GOVERNMENT OF TERREBONNE,municipal,TERREBONE,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'CONSOLIDATED GOVERNMENT OF TERREBONNE' == CoG 'CONSOLIDATED GOVERNMENT OF TERREBONNE' (exact 1.0),la_parishwide
LA,la_sos,LA:1912,VERMILION PARISH,VERMILION,,2010-11-02,19105705500000,PARISH OF VERMILION,county,VERMILION,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'VERMILION PARISH' == CoG 'PARISH OF VERMILION' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1913,WEBSTER PARISH SCHOOL DISTRICT,WEBSTER,,2010-11-02,19506000100000,WEBSTER PARISH SCHOOL DISTRICT,school_district,WEBSTER,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'WEBSTER PARISH SCHOOL DISTRICT' == CoG 'WEBSTER PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1914,WEBSTER PARISH SCHOOL DISTRICT,WEBSTER,,2010-11-02,19506000100000,WEBSTER PARISH SCHOOL DISTRICT,school_district,WEBSTER,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'WEBSTER PARISH SCHOOL DISTRICT' == CoG 'WEBSTER PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1915,ALLEN PARISH,ALLEN,,2011-04-02,19100200200000,PARISH OF ALLEN,county,ALLEN,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'ALLEN PARISH' == CoG 'PARISH OF ALLEN' (exact 1.0),la_parishwide
LA,la_sos,LA:1916,ASCENSION PARISH,ASCENSION,,2011-04-02,19100300300000,PARISH OF ASCENSION,county,ASCENSION,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'ASCENSION PARISH' == CoG 'PARISH OF ASCENSION' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1917,BIENVILLE PARISH,BIENVILLE,,2011-04-02,19100700700000,PARISH OF BIENVILLE,county,BIENVILLE,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'BIENVILLE PARISH' == CoG 'PARISH OF BIENVILLE' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1918,BOSSIER PARISH,BOSSIER,,2011-04-02,19100800800000,PARISH OF BOSSIER,county,BOSSIER,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'BOSSIER PARISH' == CoG 'PARISH OF BOSSIER' (exact 1.0),la_parishwide
LA,la_sos,LA:1919,CALDWELL PARISH,CALDWELL,,2011-04-02,19101101100000,PARISH OF CALDWELL,county,CALDWELL,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'CALDWELL PARISH' == CoG 'PARISH OF CALDWELL' (exact 1.0),la_parishwide
LA,la_sos,LA:1920,CALDWELL PARISH,CALDWELL,,2011-04-02,19101101100000,PARISH OF CALDWELL,county,CALDWELL,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'CALDWELL PARISH' == CoG 'PARISH OF CALDWELL' (exact 1.0),la_parishwide
LA,la_sos,LA:1921,CAMERON PARISH,CAMERON,,2011-04-02,19101201200000,PARISH OF CAMERON,county,CAMERON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'CAMERON PARISH' == CoG 'PARISH OF CAMERON' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1922,CAMERON PARISH,CAMERON,,2011-04-02,19101201200000,PARISH OF CAMERON,county,CAMERON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'CAMERON PARISH' == CoG 'PARISH OF CAMERON' (exact 1.0),la_parishwide
LA,la_sos,LA:1923,CAMERON PARISH,CAMERON,,2011-04-02,19101201200000,PARISH OF CAMERON,county,CAMERON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'CAMERON PARISH' == CoG 'PARISH OF CAMERON' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1924,CAMERON PARISH,CAMERON,,2011-04-02,19101201200000,PARISH OF CAMERON,county,CAMERON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'CAMERON PARISH' == CoG 'PARISH OF CAMERON' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1925,CAMERON PARISH,CAMERON,,2011-04-02,19101201200000,PARISH OF CAMERON,county,CAMERON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'CAMERON PARISH' == CoG 'PARISH OF CAMERON' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1926,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,CITY PARISH OF BATON ROUGE EAST BATON ROUGE,,2011-04-02,19201700200000,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,municipal,EAST BATON ROUGE,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE' == CoG 'CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1927,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,CITY PARISH OF BATON ROUGE EAST BATON ROUGE,,2011-04-02,19201700200000,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,municipal,EAST BATON ROUGE,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE' == CoG 'CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1928,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,CITY PARISH OF BATON ROUGE EAST BATON ROUGE,,2011-04-02,19201700200000,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,municipal,EAST BATON ROUGE,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE' == CoG 'CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1929,CITY OF KENNER,KENNER,,2011-04-02,19202600300000,CITY OF KENNER,municipal,JEFFERSON,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'CITY OF KENNER' == CoG 'CITY OF KENNER' (exact 1.0),la_municipal
LA,la_sos,LA:1930,CITY OF KENNER,KENNER,,2011-04-02,19202600300000,CITY OF KENNER,municipal,JEFFERSON,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'CITY OF KENNER' == CoG 'CITY OF KENNER' (exact 1.0),la_municipal
LA,la_sos,LA:1931,CITY OF KENNER,KENNER,,2011-04-02,19202600300000,CITY OF KENNER,municipal,JEFFERSON,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'CITY OF KENNER' == CoG 'CITY OF KENNER' (exact 1.0),la_municipal
LA,la_sos,LA:1932,CITY OF KENNER,KENNER,,2011-04-02,19202600300000,CITY OF KENNER,municipal,JEFFERSON,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'CITY OF KENNER' == CoG 'CITY OF KENNER' (exact 1.0),la_municipal
LA,la_sos,LA:1933,CITY OF KENNER,KENNER,,2011-04-02,19202600300000,CITY OF KENNER,municipal,JEFFERSON,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'CITY OF KENNER' == CoG 'CITY OF KENNER' (exact 1.0),la_municipal
LA,la_sos,LA:1934,CITY OF KENNER,KENNER,,2011-04-02,19202600300000,CITY OF KENNER,municipal,JEFFERSON,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'CITY OF KENNER' == CoG 'CITY OF KENNER' (exact 1.0),la_municipal
LA,la_sos,LA:1935,RAPIDES PARISH,RAPIDES,,2011-04-02,19104003800000,PARISH OF RAPIDES,county,RAPIDES,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'RAPIDES PARISH' == CoG 'PARISH OF RAPIDES' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1936,RAPIDES PARISH,RAPIDES,,2011-04-02,19104003800000,PARISH OF RAPIDES,county,RAPIDES,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'RAPIDES PARISH' == CoG 'PARISH OF RAPIDES' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1937,RAPIDES PARISH,RAPIDES,,2011-04-02,19104003800000,PARISH OF RAPIDES,county,RAPIDES,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'RAPIDES PARISH' == CoG 'PARISH OF RAPIDES' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1938,RAPIDES PARISH,RAPIDES,,2011-04-02,19104003800000,PARISH OF RAPIDES,county,RAPIDES,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'RAPIDES PARISH' == CoG 'PARISH OF RAPIDES' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1939,ST JAMES PARISH SCHOOL DISTRICT,SAINT JAMES,,2011-04-02,19504700100000,ST JAMES PARISH SCHOOL DISTRICT,school_district,ST JAMES,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'ST JAMES PARISH SCHOOL DISTRICT' == CoG 'ST JAMES PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1940,ST JAMES PARISH SCHOOL DISTRICT,SAINT JAMES,,2011-04-02,19504700100000,ST JAMES PARISH SCHOOL DISTRICT,school_district,ST JAMES,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'ST JAMES PARISH SCHOOL DISTRICT' == CoG 'ST JAMES PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1941,ST JAMES PARISH SCHOOL DISTRICT,SAINT JAMES,,2011-04-02,19504700100000,ST JAMES PARISH SCHOOL DISTRICT,school_district,ST JAMES,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'ST JAMES PARISH SCHOOL DISTRICT' == CoG 'ST JAMES PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1942,ST JAMES PARISH SCHOOL DISTRICT,SAINT JAMES,,2011-04-02,19504700100000,ST JAMES PARISH SCHOOL DISTRICT,school_district,ST JAMES,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'ST JAMES PARISH SCHOOL DISTRICT' == CoG 'ST JAMES PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1943,TOWN OF SAREPTA,SAREPTA,,2011-04-02,19206000600000,TOWN OF SAREPTA,municipal,WEBSTER,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'TOWN OF SAREPTA' == CoG 'TOWN OF SAREPTA' (exact 1.0),la_municipal
LA,la_sos,LA:1944,WEBSTER PARISH,WEBSTER,,2011-04-02,19106005800000,PARISH OF WEBSTER,county,WEBSTER,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'WEBSTER PARISH' == CoG 'PARISH OF WEBSTER' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1945,BEAUREGARD PARISH SCHOOL DISTRICT,BEAUREGARD,,2011-04-30,19500600100000,BEAUREGARD PARISH SCHOOL DISTRICT,school_district,BEAUREGARD,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'BEAUREGARD PARISH SCHOOL DISTRICT' == CoG 'BEAUREGARD PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1946,BEAUREGARD PARISH,BEAUREGARD,,2011-04-30,19100600600000,PARISH OF BEAUREGARD,county,BEAUREGARD,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'BEAUREGARD PARISH' == CoG 'PARISH OF BEAUREGARD' (exact 1.0),la_parishwide
LA,la_sos,LA:1947,BEAUREGARD PARISH,BEAUREGARD,,2011-04-30,19100600600000,PARISH OF BEAUREGARD,county,BEAUREGARD,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'BEAUREGARD PARISH' == CoG 'PARISH OF BEAUREGARD' (exact 1.0),la_parishwide
LA,la_sos,LA:1948,BIENVILLE PARISH SCHOOL DISTRICT,BIENVILLE,,2011-04-30,19500700100000,BIENVILLE PARISH SCHOOL DISTRICT,school_district,BIENVILLE,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'BIENVILLE PARISH SCHOOL DISTRICT' == CoG 'BIENVILLE PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1949,CALCASIEU PARISH,CALCASIEU,,2011-04-30,19101001000000,PARISH OF CALCASIEU,county,CALCASIEU,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'CALCASIEU PARISH' == CoG 'PARISH OF CALCASIEU' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1950,PW PJ (Creative Casinos),,gambling_local_option,2011-04-30,,,,,UNRESOLVED,la_no_unit_exists,5_UNRESOLVED,,,statewide-authorized local-option gambling question; no governmental fiscal unit,
LA,la_sos,LA:1951,CLAIBORNE PARISH,CLAIBORNE,,2011-04-30,19101401400000,PARISH OF CLAIBORNE,county,CLAIBORNE,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'CLAIBORNE PARISH' == CoG 'PARISH OF CLAIBORNE' (exact 1.0),la_parishwide
LA,la_sos,LA:1952,CLAIBORNE PARISH SCHOOL DISTRICT,CLAIBORNE,,2011-04-30,19501400100000,CLAIBORNE PARISH SCHOOL DISTRICT,school_district,CLAIBORNE,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'CLAIBORNE PARISH SCHOOL DISTRICT' == CoG 'CLAIBORNE PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1953,CLAIBORNE PARISH SCHOOL DISTRICT,CLAIBORNE,,2011-04-30,19501400100000,CLAIBORNE PARISH SCHOOL DISTRICT,school_district,CLAIBORNE,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'CLAIBORNE PARISH SCHOOL DISTRICT' == CoG 'CLAIBORNE PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1954,CLAIBORNE PARISH SCHOOL DISTRICT,CLAIBORNE,,2011-04-30,19501400100000,CLAIBORNE PARISH SCHOOL DISTRICT,school_district,CLAIBORNE,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'CLAIBORNE PARISH SCHOOL DISTRICT' == CoG 'CLAIBORNE PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1955,CLAIBORNE PARISH SCHOOL DISTRICT,CLAIBORNE,,2011-04-30,19501400100000,CLAIBORNE PARISH SCHOOL DISTRICT,school_district,CLAIBORNE,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'CLAIBORNE PARISH SCHOOL DISTRICT' == CoG 'CLAIBORNE PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1956,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,CITY PARISH OF BATON ROUGE EAST BATON ROUGE,,2011-04-30,19201700200000,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,municipal,EAST BATON ROUGE,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE' == CoG 'CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1957,EVANGELINE PARISH,EVANGELINE,,2011-04-30,19102001900000,PARISH OF EVANGELINE,county,EVANGELINE,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'EVANGELINE PARISH' == CoG 'PARISH OF EVANGELINE' (exact 1.0),la_parishwide
LA,la_sos,LA:1958,TOWN OF MAMOU,MAMOU,,2011-04-30,19202000200000,TOWN OF MAMOU,municipal,EVANGELINE,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'TOWN OF MAMOU' == CoG 'TOWN OF MAMOU' (exact 1.0),la_municipal
LA,la_sos,LA:1959,IBERVILLE PARISH SCHOOL DISTRICT,IBERVILLE,,2011-04-30,19502400100000,IBERVILLE PARISH SCHOOL DISTRICT,school_district,IBERVILLE,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'IBERVILLE PARISH SCHOOL DISTRICT' == CoG 'IBERVILLE PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1960,JEFFERSON PARISH,JEFFERSON,,2011-04-30,19102602500000,PARISH OF JEFFERSON,county,JEFFERSON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'JEFFERSON PARISH' == CoG 'PARISH OF JEFFERSON' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1961,JEFFERSON PARISH,JEFFERSON,,2011-04-30,19102602500000,PARISH OF JEFFERSON,county,JEFFERSON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'JEFFERSON PARISH' == CoG 'PARISH OF JEFFERSON' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1962,JEFFERSON PARISH,JEFFERSON,,2011-04-30,19102602500000,PARISH OF JEFFERSON,county,JEFFERSON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'JEFFERSON PARISH' == CoG 'PARISH OF JEFFERSON' (exact 1.0),la_parishwide
LA,la_sos,LA:1963,JEFFERSON PARISH,JEFFERSON,,2011-04-30,19102602500000,PARISH OF JEFFERSON,county,JEFFERSON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'JEFFERSON PARISH' == CoG 'PARISH OF JEFFERSON' (exact 1.0),la_parishwide
LA,la_sos,LA:1964,JEFFERSON PARISH SCHOOL DISTRICT,JEFFERSON,,2011-04-30,19502600100000,JEFFERSON PARISH SCHOOL DISTRICT,school_district,JEFFERSON,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'JEFFERSON PARISH SCHOOL DISTRICT' == CoG 'JEFFERSON PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1965,JEFFERSON DAVIS PARISH,JEFFERSON DAVIS,,2011-04-30,19102702600000,PARISH OF JEFFERSON DAVIS,county,JEFFERSON DAVIS,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'JEFFERSON DAVIS PARISH' == CoG 'PARISH OF JEFFERSON DAVIS' (exact 1.0),la_parishwide
LA,la_sos,LA:1966,JEFFERSON DAVIS PARISH,JEFFERSON DAVIS,,2011-04-30,19102702600000,PARISH OF JEFFERSON DAVIS,county,JEFFERSON DAVIS,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'JEFFERSON DAVIS PARISH' == CoG 'PARISH OF JEFFERSON DAVIS' (exact 1.0),la_dependent_agency_folds_to_parish
LA,la_sos,LA:1967,CITY-PARISH OF LAFAYETTE,CITY PARISH OF LAFAYETTE,,2011-04-30,19202800400000,CITY-PARISH OF LAFAYETTE,municipal,LAFAYETTE,ASSIGNED,la_city_name_exact,3b_NAME_EXACT,1.0,1997-2022,city 'CITY-PARISH OF LAFAYETTE' == CoG 'CITY-PARISH OF LAFAYETTE' (exact 1.0),la_parishwide
LA,la_sos,LA:1968,LAFAYETTE PARISH SCHOOL DISTRICT,LAFAYETTE,,2011-04-30,19502800100000,LAFAYETTE SCHOOL BOARD,school_district,LAFAYETTE,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'LAFAYETTE PARISH SCHOOL DISTRICT' == CoG 'LAFAYETTE SCHOOL BOARD' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1969,LINCOLN PARISH SCHOOL DISTRICT,LINCOLN,,2011-04-30,19503100100000,LINCOLN PARISH SCHOOL DISTRICT,school_district,LINCOLN,ASSIGNED,la_school_name_exact,3b_NAME_EXACT,1.0,1997-2022,school 'LINCOLN PARISH SCHOOL DISTRICT' == CoG 'LINCOLN PARISH SCHOOL DISTRICT' (exact 1.0),la_school_folds_to_parish
LA,la_sos,LA:1970,MADISON PARISH,MADISON,,2011-04-30,19103303200000,PARISH OF MADISON,county,MADISON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'MADISON PARISH' == CoG 'PARISH OF MADISON' (exact 1.0),la_parishwide
LA,la_sos,LA:1971,MADISON PARISH,MADISON,,2011-04-30,19103303200000,PARISH OF MADISON,county,MADISON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'MADISON PARISH' == CoG 'PARISH OF MADISON' (exact 1.0),la_parishwide
LA,la_sos,LA:1972,MADISON PARISH,MADISON,,2011-04-30,19103303200000,PARISH OF MADISON,county,MADISON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'MADISON PARISH' == CoG 'PARISH OF MADISON' (exact 1.0),la_parishwide
LA,la_sos,LA:1973,MADISON PARISH,MADISON,,2011-04-30,19103303200000,PARISH OF MADISON,county,MADISON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'MADISON PARISH' == CoG 'PARISH OF MADISON' (exact 1.0),la_parishwide
LA,la_sos,LA:1974,MADISON PARISH,MADISON,,2011-04-30,19103303200000,PARISH OF MADISON,county,MADISON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'MADISON PARISH' == CoG 'PARISH OF MADISON' (exact 1.0),la_parishwide
LA,la_sos,LA:1975,MADISON PARISH,MADISON,,2011-04-30,19103303200000,PARISH OF MADISON,county,MADISON,ASSIGNED,la_county_name_exact,3b_NAME_EXACT,1.0,1997-2022,county 'MADISON PARISH' == CoG 'PARISH OF MADISON' (exact 1.0),la_parishwide
