election_name,election_year,election_month,jurisdiction_county,gov_unit_name,gov_type,referendum_type,result,amount,amount_verbatim,description
2005 Consolidated Election,2005,04,COOK,Maywood Park Dist,park,Advisory,Pass,,,"Should the Maywood Park District take all steps that are legally required in order to sell the property located in the 1000 block of 10th Avenue, with the proceeds of the sale to be used for park or b..."
2005 Consolidated Election,2005,04,COOK,Village of Hoffman Estates,village,Advisory,Fail,,,Shall the Village of Hoffman Estates permit nightclubs to operate within 1000 feet of a residence?
2005 Consolidated Election,2005,04,COOK,Village of Hoffman Estates,village,Advisory,Fail,,,Shall the Village of Hoffman Estates continue to expend money to pursue the creation of zip codes unique to Hoffman Estates?
2005 Consolidated Election,2005,04,COOK,Village of Hoffman Estates,village,Advisory,Fail,,,Shall the Village of Hoffman Estates permit the construction of additional billboards within Village boundaries along I-90?
2005 Consolidated Election,2005,04,COOK,Village of Schiller Park,park,Advisory,Pass,,,Shall the Illinois Legislature reform the method for funding public education in order to increase per pupil funding?
2005 Consolidated Election,2005,04,COOK,Village of Schiller Park,park,Advisory,Pass,,,Shall the Illinois Legislature require the City of Chicago to share with suburban communities revenues Chicago receives from casino licenses?
2005 Consolidated Election,2005,04,COOK,Village of Schiller Park,park,Advisory,Pass,,,"In the event the Village of Schiller Park receives revenues from casino licenses issued for the City of Chicago or the Village of Rosemont, shall the money be used for capital improvements?"
2005 Consolidated Election,2005,04,HANCOCK,Carthage CUSD 338,school,Advisory,Fail,,,Should the Bd of Ed of North Hancock HSD 305 postpone the sale & issuance of any bonds authorized at this Consolidated Election until the earlier of three years or the time at which such Bd of ED coul...
2005 Consolidated Election,2005,04,HANCOCK,Nauvoo-Colusa CUSD 325,school,Advisory,Fail,,,Should the Bd of Ed of North Hancock HSD 305 postpone the sale & issuance of any bonds authorized at this Consolidated Election until the earlier of three years or the time at which such Bd of ED coul...
2005 Consolidated Election,2005,04,"HANCOCK, HENDERSON, McDONOUGH",Dallas City CUSD 336,school,Advisory,Fail,,,Should the Bd of Ed of North Hancock HSD 305 postpone the sale & issuance of any bonds authorized at this Consolidated Election until the earlier of three years or the time at which such Bd of ED coul...
2005 Consolidated Election,2005,04,"HANCOCK, HENDERSON, McDONOUGH",La Harp CUSD 335,school,Advisory,Fail,,,Should the Bd of Ed of North Hancock HSD 305 postpone the sale & issuance of any bonds authorized at this Consolidated Election until the earlier of three years or the time at which such Bd of ED coul...
2005 Consolidated Election,2005,04,HENRY,City of Colona,city,Advisory,Fail,,,"Shall the City of Colona enact an ordinance requesting that the entire City of Colona be annexed to The Rock Island County Metropolitan Mass Transit Dist ""MetroLink"" as provided for by 70ILCS 36 10/3..."
2005 Consolidated Election,2005,04,IROQUOIS,Village of Cissna Park,park,Advisory,Fail,,,Should the Village of Cissna Park allow the sale of alcoholic beverages on Sundays?
2005 Consolidated Election,2005,04,IROQUOIS,Village of Clifton,village,Advisory,Fail,,,Given that the village is mandated to provide a village wide sewer collection system...Shall a sewer treatment plant be built within the Villageof Clifton?
2005 Consolidated Election,2005,04,IROQUOIS,Village of Clifton,village,Advisory,Pass,,,Given that the village is mandated to provide a village wide sewage collection system...Shall the Village of Clifton partner with another community for its sewage treatment?
