state,referendum_row_id,unit_id,census_name,census_type,county,election_date,pct_yes,threshold_centered_margin,passed,issued_6y,n_issues_6y,par_6y,go_share_6y,voter_auth_share_6y,os_confirms_election,entity_type,rule_threshold,op_referendum_strict,op_codable,rd_sample,purpose_class,is_resubmission,prior_fail_4y,resubmitted_4y,gfd_year,gfd_pop,gfd_enrollment,gfd_total_rev,gfd_property_tax,gfd_debt_out,gfd_ltd_out,gfd_rev_pc,gfd_debt_pc
MA,MA:121,22300502000000,TOWN OF ROWLEY,township,ESSEX,1984-05-01,53.89,3.89,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,4018,,3951,1570,531,156,983.3,132.2
MA,MA:122,22301404000000,TOWN OF SHREWSBURY,township,WORCESTER,1984-05-01,59.07,9.07,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,22480,,26569,10150,10705,6505,1181.9,476.2
MA,MA:123,22300903200000,TOWN OF STOW,township,MIDDLESEX,1984-05-01,63.54,13.54,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,5222,,2855,1732,2002,702,546.7,383.4
MA,MA:124,22300903200000,TOWN OF STOW,township,MIDDLESEX,1984-05-01,59.56,9.56,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,5222,,2855,1732,2002,702,546.7,383.4
MA,MA:125,22300904100000,TOWN OF WESTON,township,MIDDLESEX,1984-05-01,80.72,30.72,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,11056,,15192,11336,6250,6250,1374.1,565.3
MA,MA:126,22301202600000,TOWN OF WHITMAN,township,PLYMOUTH,1984-05-01,52.13,2.13,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,13726,,9828,5277,350,350,716.0,25.5
MA,MA:127,22300100800000,TOWN OF HARWICH,township,BARNSTABLE,1984-06-01,58.60,8.60,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,9176,,9825,6780,1315,1315,1070.7,143.3
MA,MA:128,22300100800000,TOWN OF HARWICH,township,BARNSTABLE,1984-06-01,75.72,25.72,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,9176,,9825,6780,1315,1315,1070.7,143.3
MA,MA:129,22301403600000,TOWN OF PHILLIPSTON,township,WORCESTER,1984-06-01,58.03,8.03,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,953,,359,187,0,0,376.7,0.0
MA,MA:130,22301201900000,TOWN OF PLYMOUTH,township,PLYMOUTH,1984-06-01,66.40,16.40,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,37092,,31333,20297,3460,3460,844.7,93.3
MA,MA:131,22301201900000,TOWN OF PLYMOUTH,township,PLYMOUTH,1984-07-01,73.66,23.66,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,37092,,31333,20297,3460,3460,844.7,93.3
MA,MA:132,22300900800000,TOWN OF BILLERICA,township,MIDDLESEX,1984-09-01,54.03,4.03,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,37436,,40423,26677,19020,18878,1079.8,508.1
MA,MA:133,22301400200000,TOWN OF ATHOL,township,WORCESTER,1984-11-01,62.60,12.60,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,10600,,3890,959,280,280,367.0,26.4
MA,MA:134,22300901200000,TOWN OF CHELMSFORD,township,MIDDLESEX,1984-11-01,76.44,26.44,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,31034,,27329,17039,1878,1878,880.6,60.5
MA,MA:135,22300201800000,TOWN OF NEW MARLBOROUGH,township,BERKSHIRE,1984-11-01,79.04,29.04,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,1201,,423,236,300,0,352.2,249.8
MA,MA:136,22300101200000,TOWN OF SANDWICH,township,BARNSTABLE,1984-11-01,56.65,6.65,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1983,9645,,6854,3571,8065,6565,710.6,836.2
MA,MA:137,22201410100000,CITY OF SOUTHBRIDGE TOWN,municipal,WORCESTER,1984-11-01,64.50,14.50,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,,,,,,,,,
MA,MA:138,22300100500000,TOWN OF DENNIS,township,BARNSTABLE,1985-01-01,84.04,34.04,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,12962,,10609,7470,3320,3320,818.5,256.1
MA,MA:139,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,1985-03-01,52.52,2.52,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,4085,,3383,1619,904,904,828.2,221.3
MA,MA:140,22300400700000,TOWN OF WEST TISBURY,township,DUKES,1985-03-01,82.28,32.28,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,1147,,1401,670,0,0,1221.4,0.0
MA,MA:141,22301400100000,TOWN OF ASHBURNHAM,township,WORCESTER,1985-04-01,55.58,5.58,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,4173,,4012,1065,166,166,961.4,39.8
MA,MA:142,22301400100000,TOWN OF ASHBURNHAM,township,WORCESTER,1985-04-01,55.15,5.15,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,4173,,4012,1065,166,166,961.4,39.8
MA,MA:143,22301400100000,TOWN OF ASHBURNHAM,township,WORCESTER,1985-04-01,60.93,10.93,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,4173,,4012,1065,166,166,961.4,39.8
MA,MA:144,22301400100000,TOWN OF ASHBURNHAM,township,WORCESTER,1985-04-01,62.25,12.25,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,4173,,4012,1065,166,166,961.4,39.8
MA,MA:145,22300901100000,TOWN OF CARLISLE,township,MIDDLESEX,1985-04-01,87.15,37.15,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,3474,,4349,3315,985,385,1251.9,283.5
MA,MA:146,22300901100000,TOWN OF CARLISLE,township,MIDDLESEX,1985-04-01,83.12,33.12,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,3474,,4349,3315,985,385,1251.9,283.5
MA,MA:147,22300400100000,TOWN OF CHILMARK,township,DUKES,1985-04-01,62.41,12.41,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,549,,778,446,204,204,1417.1,371.6
MA,MA:148,22300400100000,TOWN OF CHILMARK,township,DUKES,1985-04-01,79.31,29.31,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,549,,778,446,204,204,1417.1,371.6
MA,MA:149,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1985-04-01,81.66,31.66,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,2421,,3929,2759,716,591,1622.9,295.7
MA,MA:150,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1985-04-01,74.56,24.56,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,2421,,3929,2759,716,591,1622.9,295.7
MA,MA:151,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1985-04-01,81.04,31.04,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,2421,,3929,2759,716,591,1622.9,295.7
MA,MA:152,22300901700000,TOWN OF GROTON,township,MIDDLESEX,1985-04-01,65.15,15.15,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,6362,,5808,1648,911,361,912.9,143.2
MA,MA:153,22301000100000,TOWN OF NANTUCKET,township,NANTUCKET,1985-04-01,64.51,14.51,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,5281,,11883,6968,6847,5033,2250.1,1296.5
MA,MA:154,22301000100000,TOWN OF NANTUCKET,township,NANTUCKET,1985-04-01,61.72,11.72,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,5281,,11883,6968,6847,5033,2250.1,1296.5
MA,MA:155,22300903900000,TOWN OF WAYLAND,township,MIDDLESEX,1985-04-01,53.08,3.08,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,12212,,16733,11905,2668,1830,1370.2,218.5
MA,MA:156,22300900400000,TOWN OF ASHLAND,township,MIDDLESEX,1985-05-01,57.15,7.15,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,9836,,9812,7060,2850,1555,997.6,289.8
MA,MA:157,22300900600000,TOWN OF BEDFORD,township,MIDDLESEX,1985-05-01,69.63,19.63,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,12718,,18111,11966,7700,7700,1424.0,605.4
MA,MA:158,22301100200000,TOWN OF BELLINGHAM,township,NORFOLK,1985-05-01,69.63,19.63,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,14150,,11995,5219,1182,1182,847.7,83.5
MA,MA:159,22300500300000,TOWN OF BOXFORD,township,ESSEX,1985-05-01,56.84,6.84,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,5510,,4882,3972,0,0,886.0,0.0
MA,MA:160,22300500300000,TOWN OF BOXFORD,township,ESSEX,1985-05-01,81.76,31.76,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,5510,,4882,3972,0,0,886.0,0.0
MA,MA:161,22300500300000,TOWN OF BOXFORD,township,ESSEX,1985-05-01,75.84,25.84,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,5510,,4882,3972,0,0,886.0,0.0
MA,MA:162,22300200400000,TOWN OF CHESHIRE,township,BERKSHIRE,1985-05-01,57.12,7.12,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,3186,,1105,679,220,220,346.8,69.1
MA,MA:163,22300700400000,TOWN OF CHESTER,township,HAMPDEN,1985-05-01,58.89,8.89,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,1137,,1451,679,22,22,1276.2,19.3
MA,MA:164,22301401200000,TOWN OF DOUGLAS,township,WORCESTER,1985-05-01,73.93,23.93,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,4052,,3854,1678,2485,1485,951.1,613.3
MA,MA:165,22301402300000,TOWN OF LUNENBURG,township,WORCESTER,1985-05-01,55.19,5.19,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,8742,,7024,3923,410,410,803.5,46.9
MA,MA:166,22300100900000,TOWN OF MASHPEE,township,BARNSTABLE,1985-05-01,50.77,0.77,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,3971,,8468,6708,359,0,2132.5,90.4
MA,MA:167,22300101000000,TOWN OF ORLEANS,township,BARNSTABLE,1985-05-01,72.57,22.57,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,5532,,8245,5844,2904,2507,1490.4,524.9
MA,MA:168,22300902900000,TOWN OF SHERBORN,township,MIDDLESEX,1985-05-01,76.08,26.08,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,4103,,5102,4097,1230,1230,1243.5,299.8
MA,MA:169,22300903200000,TOWN OF STOW,township,MIDDLESEX,1985-05-01,67.30,17.30,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,5222,,6227,5120,700,700,1192.5,134.0
MA,MA:170,22300903200000,TOWN OF STOW,township,MIDDLESEX,1985-05-01,55.14,5.14,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,5222,,6227,5120,700,700,1192.5,134.0
MA,MA:171,22300903600000,TOWN OF TYNGSBOROUGH,township,MIDDLESEX,1985-05-01,53.01,3.01,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,6076,,5776,2959,1812,305,950.6,298.2
MA,MA:172,22300904100000,TOWN OF WESTON,township,MIDDLESEX,1985-05-01,73.56,23.56,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,11056,,16060,11934,5792,5245,1452.6,523.9
MA,MA:173,22300904100000,TOWN OF WESTON,township,MIDDLESEX,1985-05-01,60.99,10.99,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,11056,,16060,11934,5792,5245,1452.6,523.9
MA,MA:174,22300100800000,TOWN OF HARWICH,township,BARNSTABLE,1985-06-01,59.63,9.63,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,9176,,10475,6744,3205,3205,1141.6,349.3
MA,MA:175,22300100800000,TOWN OF HARWICH,township,BARNSTABLE,1985-06-01,70.50,20.50,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,9176,,10475,6744,3205,3205,1141.6,349.3
MA,MA:176,22300602200000,TOWN OF SHUTESBURY,township,FRANKLIN,1985-06-01,71.33,21.33,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,1078,,1003,575,293,293,930.4,271.8
MA,MA:177,22301100100000,TOWN OF AVON,township,NORFOLK,1985-07-01,84.70,34.70,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,4898,,4841,3272,830,830,988.4,169.5
MA,MA:178,22301400400000,TOWN OF BARRE,township,WORCESTER,1985-07-01,68.80,18.80,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,4154,,4052,1623,204,204,975.4,49.1
MA,MA:179,22301201100000,TOWN OF KINGSTON,township,PLYMOUTH,1985-07-01,70.00,20.00,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,7430,,5248,3421,1226,1226,706.3,165.0
MA,MA:180,22300203000000,TOWN OF WINDSOR,township,BERKSHIRE,1985-07-01,84.42,34.42,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,595,,332,67,0,0,558.0,0.0
MA,MA:181,22300400600000,TOWN OF TISBURY,township,DUKES,1985-08-01,73.46,23.46,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,3039,,3038,2360,220,220,999.7,72.4
MA,MA:182,22300400600000,TOWN OF TISBURY,township,DUKES,1985-08-01,74.26,24.26,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,3039,,3038,2360,220,220,999.7,72.4
MA,MA:183,22300400600000,TOWN OF TISBURY,township,DUKES,1985-08-01,68.32,18.32,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,3039,,3038,2360,220,220,999.7,72.4
MA,MA:184,22300400600000,TOWN OF TISBURY,township,DUKES,1985-08-01,62.16,12.16,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,3039,,3038,2360,220,220,999.7,72.4
MA,MA:185,22301405500000,TOWN OF WESTMINSTER,township,WORCESTER,1985-08-01,68.21,18.21,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,5218,,3483,2354,699,199,667.5,134.0
MA,MA:186,22300100400000,TOWN OF CHATHAM,township,BARNSTABLE,1985-10-01,82.70,32.70,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,6202,,7491,5737,2228,2228,1207.8,359.2
MA,MA:187,22300904100000,TOWN OF WESTON,township,MIDDLESEX,1985-10-01,74.90,24.90,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,11056,,16060,11934,5792,5245,1452.6,523.9
MA,MA:188,22200120100000,CITY OF BARNSTABLE,municipal,BARNSTABLE,1985-12-01,85.60,35.60,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,,,,,,,,,
MA,MA:189,22300100900000,TOWN OF MASHPEE,township,BARNSTABLE,1985-12-01,87.04,37.04,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,3971,,8468,6708,359,0,2132.5,90.4
MA,MA:190,22300400600000,TOWN OF TISBURY,township,DUKES,1985-12-01,67.64,17.64,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1984,3039,,3038,2360,220,220,999.7,72.4
MA,MA:191,22300400700000,TOWN OF WEST TISBURY,township,DUKES,1986-01-01,100.00,50.00,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,1182,,1563,773,0,0,1322.3,0.0
MA,MA:192,22300900100000,TOWN OF ACTON,township,MIDDLESEX,1986-02-01,57.79,7.79,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,17672,,19396,14706,1525,1525,1097.6,86.3
MA,MA:193,22300800800000,TOWN OF HADLEY,township,HAMPSHIRE,1986-03-01,69.42,19.42,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,4132,,3461,1735,757,757,837.6,183.2
MA,MA:194,22301202200000,TOWN OF ROCKLAND,township,PLYMOUTH,1986-03-01,55.98,5.98,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,15476,,16879,6962,5529,4815,1090.7,357.3
MA,MA:195,22300400300000,TOWN OF AQUINNAH,township,DUKES,1986-04-01,76.12,26.12,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,184,,249,134,70,0,1353.3,380.4
MA,MA:196,22300901100000,TOWN OF CARLISLE,township,MIDDLESEX,1986-04-01,59.22,9.22,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,3721,,4547,3554,270,270,1222.0,72.6
MA,MA:197,22300901100000,TOWN OF CARLISLE,township,MIDDLESEX,1986-04-01,67.83,17.83,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,3721,,4547,3554,270,270,1222.0,72.6
MA,MA:198,22300901500000,TOWN OF DUNSTABLE,township,MIDDLESEX,1986-04-01,51.50,1.50,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,1914,,1312,946,326,6,685.5,170.3
MA,MA:199,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1986-04-01,81.03,31.03,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,2633,,4266,3064,2207,689,1620.2,838.2
MA,MA:200,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1986-04-01,76.42,26.42,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,2633,,4266,3064,2207,689,1620.2,838.2
MA,MA:201,22300100700000,TOWN OF FALMOUTH,township,BARNSTABLE,1986-04-01,58.02,8.02,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,25007,,43185,26330,7365,7365,1726.9,294.5
MA,MA:202,22300100700000,TOWN OF FALMOUTH,township,BARNSTABLE,1986-04-01,73.78,23.78,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,25007,,43185,26330,7365,7365,1726.9,294.5
MA,MA:203,22300100700000,TOWN OF FALMOUTH,township,BARNSTABLE,1986-04-01,80.94,30.94,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,25007,,43185,26330,7365,7365,1726.9,294.5
MA,MA:204,22301401700000,TOWN OF HARVARD,township,WORCESTER,1986-04-01,74.15,24.15,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,13174,,6513,3114,513,513,494.4,38.9
MA,MA:205,22301000100000,TOWN OF NANTUCKET,township,NANTUCKET,1986-04-01,68.58,18.58,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,5876,,14171,8198,5065,4065,2411.7,862.0
MA,MA:206,22301000100000,TOWN OF NANTUCKET,township,NANTUCKET,1986-04-01,74.75,24.75,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,5876,,14171,8198,5065,4065,2411.7,862.0
MA,MA:207,22301000100000,TOWN OF NANTUCKET,township,NANTUCKET,1986-04-01,68.72,18.72,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,5876,,14171,8198,5065,4065,2411.7,862.0
MA,MA:208,22300501900000,TOWN OF ROCKPORT,township,ESSEX,1986-04-01,70.39,20.39,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,6603,,8592,4649,3117,1150,1301.2,472.1
MA,MA:209,22300501900000,TOWN OF ROCKPORT,township,ESSEX,1986-04-01,65.66,15.66,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,6603,,8592,4649,3117,1150,1301.2,472.1
MA,MA:210,22301404600000,TOWN OF SUTTON,township,WORCESTER,1986-04-01,63.95,13.95,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,6342,,5585,3500,4192,2604,880.6,661.0
MA,MA:211,22300801700000,TOWN OF WESTHAMPTON,township,HAMPSHIRE,1986-04-01,51.66,1.66,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,1268,,926,598,39,0,730.3,30.8
MA,MA:212,22300801700000,TOWN OF WESTHAMPTON,township,HAMPSHIRE,1986-04-01,56.09,6.09,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,1268,,926,598,39,0,730.3,30.8
MA,MA:213,22300904200000,TOWN OF WILMINGTON,township,MIDDLESEX,1986-04-01,56.26,6.26,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,17442,,23280,13779,12560,12335,1334.7,720.1
MA,MA:214,22301400500000,TOWN OF BERLIN,township,WORCESTER,1986-05-01,71.48,21.48,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,2224,,1739,1081,0,0,781.9,0.0
MA,MA:215,22300900900000,TOWN OF BOXBOROUGH,township,MIDDLESEX,1986-05-01,58.55,8.55,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,3189,,2733,2044,0,0,857.0,0.0
MA,MA:216,22300900900000,TOWN OF BOXBOROUGH,township,MIDDLESEX,1986-05-01,72.68,22.68,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,3189,,2733,2044,0,0,857.0,0.0
MA,MA:217,22300901100000,TOWN OF CARLISLE,township,MIDDLESEX,1986-05-01,75.84,25.84,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,3721,,4547,3554,270,270,1222.0,72.6
MA,MA:218,22300600400000,TOWN OF CHARLEMONT,township,FRANKLIN,1986-05-01,56.59,6.59,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,1203,,957,613,0,0,795.5,0.0
MA,MA:219,22300700400000,TOWN OF CHESTER,township,HAMPDEN,1986-05-01,76.89,26.89,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,1182,,1279,524,146,46,1082.1,123.5
MA,MA:220,22300700400000,TOWN OF CHESTER,township,HAMPDEN,1986-05-01,76.78,26.78,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,1182,,1279,524,146,46,1082.1,123.5
MA,MA:221,22301200400000,TOWN OF DUXBURY,township,PLYMOUTH,1986-05-01,87.44,37.44,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,13174,,17478,12041,6923,6828,1326.7,525.5
MA,MA:222,22300500500000,TOWN OF ESSEX,township,ESSEX,1986-05-01,53.91,3.91,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,2931,,2999,1760,1324,1324,1023.2,451.7
MA,MA:223,22300800600000,TOWN OF GOSHEN,township,HAMPSHIRE,1986-05-01,72.51,22.51,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,734,,584,446,23,23,795.6,31.3
MA,MA:224,22300901700000,TOWN OF GROTON,township,MIDDLESEX,1986-05-01,57.05,7.05,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,6711,,7678,3352,324,324,1144.1,48.3
MA,MA:225,22301200900000,TOWN OF HINGHAM,township,PLYMOUTH,1986-05-01,70.39,20.39,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,19942,,35385,17133,1110,1110,1774.4,55.7
MA,MA:226,22301200900000,TOWN OF HINGHAM,township,PLYMOUTH,1986-05-01,56.06,6.06,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,19942,,35385,17133,1110,1110,1774.4,55.7
MA,MA:227,22301402000000,TOWN OF HUBBARDSTON,township,WORCESTER,1986-05-01,60.95,10.95,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,1891,,1646,819,187,187,870.4,98.9
MA,MA:228,22301201000000,TOWN OF HULL,township,PLYMOUTH,1986-05-01,53.21,3.21,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,9751,,18816,6394,2695,2695,1929.6,276.4
MA,MA:229,22301201100000,TOWN OF KINGSTON,township,PLYMOUTH,1986-05-01,63.81,13.81,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,7624,,6632,4312,1790,1790,869.9,234.8
MA,MA:230,22300201300000,TOWN OF LEE,township,BERKSHIRE,1986-05-01,73.55,23.55,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,6093,,6228,3495,3101,2201,1022.2,508.9
MA,MA:231,22300700900000,TOWN OF LONGMEADOW,township,HAMPDEN,1986-05-01,53.11,3.11,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,16213,,17908,11455,3050,3050,1104.5,188.1
MA,MA:232,22300700900000,TOWN OF LONGMEADOW,township,HAMPDEN,1986-05-01,52.52,2.52,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,16213,,17908,11455,3050,3050,1104.5,188.1
MA,MA:233,22301101400000,TOWN OF MILLIS,township,NORFOLK,1986-05-01,55.50,5.50,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,7001,,9634,5218,3112,430,1376.1,444.5
MA,MA:234,22300101000000,TOWN OF ORLEANS,township,BARNSTABLE,1986-05-01,77.75,27.75,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,5741,,6851,4365,3120,3120,1193.3,543.5
MA,MA:235,22300101000000,TOWN OF ORLEANS,township,BARNSTABLE,1986-05-01,76.46,26.46,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,5741,,6851,4365,3120,3120,1193.3,543.5
MA,MA:236,22301403600000,TOWN OF PHILLIPSTON,township,WORCESTER,1986-05-01,74.66,24.66,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,994,,389,218,90,90,391.3,90.5
MA,MA:237,22300101200000,TOWN OF SANDWICH,township,BARNSTABLE,1986-05-01,74.29,24.29,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,10756,,12040,8346,5588,5538,1119.4,519.5
MA,MA:238,22300902900000,TOWN OF SHERBORN,township,MIDDLESEX,1986-05-01,67.68,17.68,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,4225,,5567,4455,1407,1407,1317.6,333.0
MA,MA:239,22300801400000,TOWN OF SOUTHAMPTON,township,HAMPSHIRE,1986-05-01,61.45,11.45,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,4354,,2829,1657,27,27,649.7,6.2
MA,MA:240,22300801400000,TOWN OF SOUTHAMPTON,township,HAMPSHIRE,1986-05-01,70.79,20.79,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,4354,,2829,1657,27,27,649.7,6.2
MA,MA:241,22300801400000,TOWN OF SOUTHAMPTON,township,HAMPSHIRE,1986-05-01,60.78,10.78,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1985,4354,,2829,1657,27,27,649.7,6.2
