fips,NAME,state_abb,year,dem_share2p,source,tier,measured,est_mad_pp,flag
646898,Merced,CA,2024,0.5527,Metcalf+NYT,precinct,True,,
647766,Milpitas,CA,2004,0.6177,precinct-blk-2004,precinct,True,,
647766,Milpitas,CA,2008,0.6696,rebuilt-HEDA-precinct,precinct,True,,
647766,Milpitas,CA,2012,0.7322,precinct-blk-2012,precinct,True,,
647766,Milpitas,CA,2016,0.7754,Fekrazad-RLCR,precinct,True,,
647766,Milpitas,CA,2020,0.6914,Fekrazad-RLCR,precinct,True,,
647766,Milpitas,CA,2024,0.6386,Metcalf+NYT,precinct,True,,
648354,Modesto,CA,2004,0.4299,precinct-blk-2004,precinct,True,,
648354,Modesto,CA,2008,0.5374,rebuilt-HEDA-precinct,precinct,True,,
648354,Modesto,CA,2012,0.543,precinct-blk-2012,precinct,True,,
648354,Modesto,CA,2016,0.5391,Fekrazad-RLCR,precinct,True,,
648354,Modesto,CA,2020,0.5406,Fekrazad-RLCR,precinct,True,,
648354,Modesto,CA,2024,0.4927,Metcalf+NYT,precinct,True,,
648914,Monterey Park,CA,2004,0.6319,precinct-blk-2004,precinct,True,,
648914,Monterey Park,CA,2008,0.6596,rebuilt-HEDA-precinct,precinct,True,,
648914,Monterey Park,CA,2012,0.7118,precinct-blk-2012,precinct,True,,
648914,Monterey Park,CA,2016,0.7401,Fekrazad-RLCR,precinct,True,,
648914,Monterey Park,CA,2020,0.6925,Fekrazad-RLCR,precinct,True,,
648914,Monterey Park,CA,2024,0.626,Metcalf+NYT,precinct,True,,
649270,Moreno Valley,CA,2004,0.5202,precinct-blk-2004,precinct,True,,
649270,Moreno Valley,CA,2008,0.6641,rebuilt-HEDA-precinct,precinct,True,,
649270,Moreno Valley,CA,2012,0.7003,precinct-blk-2012,precinct,True,,
649270,Moreno Valley,CA,2016,0.7224,Fekrazad-RLCR,precinct,True,,
649270,Moreno Valley,CA,2020,0.6873,Fekrazad-RLCR,precinct,True,,
649270,Moreno Valley,CA,2024,0.5932,Metcalf+NYT,precinct,True,,
650258,Napa,CA,2004,0.6149,precinct-blk-2004,precinct,True,,
650258,Napa,CA,2008,0.6802,rebuilt-HEDA-precinct,precinct,True,,
650258,Napa,CA,2012,0.6607,precinct-blk-2012,precinct,True,,
650258,Napa,CA,2016,0.7039,Fekrazad-RLCR,precinct,True,,
650258,Napa,CA,2020,0.7207,Fekrazad-RLCR,precinct,True,,
650258,Napa,CA,2024,0.6951,Metcalf+NYT,precinct,True,,
650398,National City,CA,2004,0.5783,precinct-blk-2004,precinct,True,,
650398,National City,CA,2008,0.6594,rebuilt-HEDA-precinct,precinct,True,,
650398,National City,CA,2012,0.7109,precinct-blk-2012,precinct,True,,
650398,National City,CA,2016,0.7745,Fekrazad-RLCR,precinct,True,,
650398,National City,CA,2020,0.682,Fekrazad-RLCR,precinct,True,,
650398,National City,CA,2024,0.5946,Metcalf+NYT,precinct,True,,
653000,Oakland,CA,2004,0.8976,precinct-blk-2004,precinct,True,,
653000,Oakland,CA,2008,0.928,rebuilt-HEDA-precinct,precinct,True,,
653000,Oakland,CA,2012,0.9374,precinct-blk-2012,precinct,True,,
653000,Oakland,CA,2016,0.9493,Fekrazad-RLCR,precinct,True,,
653000,Oakland,CA,2020,0.9293,Fekrazad-RLCR,precinct,True,,
653000,Oakland,CA,2024,0.9025,Metcalf+NYT,precinct,True,,
653322,Oceanside,CA,2004,0.4235,precinct-blk-2004,precinct,True,,
653322,Oceanside,CA,2008,0.5127,rebuilt-HEDA-precinct,precinct,True,,
653322,Oceanside,CA,2012,0.5058,precinct-blk-2012,precinct,True,,
653322,Oceanside,CA,2016,0.5457,Fekrazad-RLCR,precinct,True,,
653322,Oceanside,CA,2020,0.5747,Fekrazad-RLCR,precinct,True,,
653322,Oceanside,CA,2024,0.5583,Metcalf+NYT,precinct,True,,
653896,Ontario,CA,2004,0.5221,precinct-blk-2004,precinct,True,,
653896,Ontario,CA,2008,0.6333,rebuilt-HEDA-precinct,precinct,True,,
653896,Ontario,CA,2012,0.65,precinct-blk-2012,precinct,True,,
653896,Ontario,CA,2016,0.6798,Fekrazad-RLCR,precinct,True,,
653896,Ontario,CA,2020,0.6501,Fekrazad-RLCR,precinct,True,,
653896,Ontario,CA,2024,0.5583,Metcalf+NYT,precinct,True,,
653980,Orange,CA,2004,0.3626,precinct-blk-2004,precinct,True,,
653980,Orange,CA,2008,0.462,rebuilt-HEDA-precinct,precinct,True,,
653980,Orange,CA,2012,0.4395,precinct-blk-2012,precinct,True,,
653980,Orange,CA,2016,0.518,Fekrazad-RLCR,precinct,True,,
653980,Orange,CA,2020,0.5404,Fekrazad-RLCR,precinct,True,,
653980,Orange,CA,2024,0.5157,Metcalf+NYT,precinct,True,,
654652,Oxnard,CA,2004,0.619,precinct-blk-2004,precinct,True,,
654652,Oxnard,CA,2008,0.7085,rebuilt-HEDA-precinct,precinct,True,,
654652,Oxnard,CA,2012,0.7155,precinct-blk-2012,precinct,True,,
654652,Oxnard,CA,2016,0.7655,Fekrazad-RLCR,precinct,True,,
654652,Oxnard,CA,2020,0.7346,Fekrazad-RLCR,precinct,True,,
654652,Oxnard,CA,2024,0.6653,Metcalf+NYT,precinct,True,,
655156,Palmdale,CA,2004,0.4705,precinct-blk-2004,precinct,True,,
655156,Palmdale,CA,2008,0.5947,rebuilt-HEDA-precinct,precinct,True,,
655156,Palmdale,CA,2012,0.6121,precinct-blk-2012,precinct,True,,
655156,Palmdale,CA,2016,0.6571,Fekrazad-RLCR,precinct,True,,
655156,Palmdale,CA,2020,0.6458,Fekrazad-RLCR,precinct,True,,
655156,Palmdale,CA,2024,0.5723,Metcalf+NYT,precinct,True,,
656000,Pasadena,CA,2004,0.6707,precinct-blk-2004,precinct,True,,
656000,Pasadena,CA,2008,0.7342,rebuilt-HEDA-precinct,precinct,True,,
656000,Pasadena,CA,2012,0.7282,precinct-blk-2012,precinct,True,,
656000,Pasadena,CA,2016,0.7999,Fekrazad-RLCR,precinct,True,,
656000,Pasadena,CA,2020,0.7865,Fekrazad-RLCR,precinct,True,,
656000,Pasadena,CA,2024,0.7738,Metcalf+NYT,precinct,True,,
656700,Perris,CA,2004,0.554,precinct-blk-2004,precinct,True,,
656700,Perris,CA,2008,0.7333,rebuilt-HEDA-precinct,precinct,True,,
656700,Perris,CA,2012,0.7914,precinct-blk-2012,precinct,True,,
656700,Perris,CA,2016,0.7661,Fekrazad-RLCR,precinct,True,,
656700,Perris,CA,2020,0.7089,Fekrazad-RLCR,precinct,True,,
656700,Perris,CA,2024,0.5964,Metcalf+NYT,precinct,True,,
656784,Petaluma,CA,2004,0.6919,precinct-blk-2004,precinct,True,,
656784,Petaluma,CA,2008,0.7586,rebuilt-HEDA-precinct,precinct,True,,
656784,Petaluma,CA,2012,0.7468,precinct-blk-2012,precinct,True,,
656784,Petaluma,CA,2016,0.7742,Fekrazad-RLCR,precinct,True,,
656784,Petaluma,CA,2020,0.7737,Fekrazad-RLCR,precinct,True,,
656784,Petaluma,CA,2024,0.7574,Metcalf+NYT,precinct,True,,
656924,Pico Rivera,CA,2004,0.7063,precinct-blk-2004,precinct,True,,
656924,Pico Rivera,CA,2008,0.77,rebuilt-HEDA-precinct,precinct,True,,
656924,Pico Rivera,CA,2012,0.8105,precinct-blk-2012,precinct,True,,
656924,Pico Rivera,CA,2016,0.8345,Fekrazad-RLCR,precinct,True,,
656924,Pico Rivera,CA,2020,0.7625,Fekrazad-RLCR,precinct,True,,
656924,Pico Rivera,CA,2024,0.6687,Metcalf+NYT,precinct,True,,
657792,Pleasanton,CA,2004,0.5319,precinct-blk-2004,precinct,True,,
657792,Pleasanton,CA,2008,0.6129,rebuilt-HEDA-precinct,precinct,True,,
657792,Pleasanton,CA,2012,0.5914,precinct-blk-2012,precinct,True,,
657792,Pleasanton,CA,2016,0.6754,Fekrazad-RLCR,precinct,True,,
657792,Pleasanton,CA,2020,0.6993,Fekrazad-RLCR,precinct,True,,
657792,Pleasanton,CA,2024,0.6807,Metcalf+NYT,precinct,True,,
658072,Pomona,CA,2004,0.6534,precinct-blk-2004,precinct,True,,
658072,Pomona,CA,2008,0.7346,rebuilt-HEDA-precinct,precinct,True,,
658072,Pomona,CA,2012,0.7592,precinct-blk-2012,precinct,True,,
658072,Pomona,CA,2016,0.7838,Fekrazad-RLCR,precinct,True,,
658072,Pomona,CA,2020,0.7268,Fekrazad-RLCR,precinct,True,,
658072,Pomona,CA,2024,0.6289,Metcalf+NYT,precinct,True,,
659451,Rancho Cucamonga,CA,2004,0.4035,precinct-blk-2004,precinct,True,,
659451,Rancho Cucamonga,CA,2008,0.5039,rebuilt-HEDA-precinct,precinct,True,,
659451,Rancho Cucamonga,CA,2012,0.4933,precinct-blk-2012,precinct,True,,
659451,Rancho Cucamonga,CA,2016,0.521,Fekrazad-RLCR,precinct,True,,
659451,Rancho Cucamonga,CA,2020,0.5294,Fekrazad-RLCR,precinct,True,,
659451,Rancho Cucamonga,CA,2024,0.4805,Metcalf+NYT,precinct,True,,
660018,Redondo Beach,CA,2004,0.5313,precinct-blk-2004,precinct,True,,
660018,Redondo Beach,CA,2008,0.6128,rebuilt-HEDA-precinct,precinct,True,,
660018,Redondo Beach,CA,2012,0.5872,precinct-blk-2012,precinct,True,,
660018,Redondo Beach,CA,2016,0.671,Fekrazad-RLCR,precinct,True,,
660018,Redondo Beach,CA,2020,0.6906,Fekrazad-RLCR,precinct,True,,
660018,Redondo Beach,CA,2024,0.6766,Metcalf+NYT,precinct,True,,
660466,Rialto,CA,2004,0.6046,precinct-blk-2004,precinct,True,,
660466,Rialto,CA,2008,0.7397,rebuilt-HEDA-precinct,precinct,True,,
660466,Rialto,CA,2012,0.766,precinct-blk-2012,precinct,True,,
660466,Rialto,CA,2016,0.7644,Fekrazad-RLCR,precinct,True,,
660466,Rialto,CA,2020,0.7088,Fekrazad-RLCR,precinct,True,,
660466,Rialto,CA,2024,0.6046,Metcalf+NYT,precinct,True,,
660620,Richmond,CA,2004,0.8568,precinct-blk-2004,precinct,True,,
660620,Richmond,CA,2008,0.8927,rebuilt-HEDA-precinct,precinct,True,,
660620,Richmond,CA,2012,0.9081,precinct-blk-2012,precinct,True,,
660620,Richmond,CA,2016,0.9147,Fekrazad-RLCR,precinct,True,,
660620,Richmond,CA,2020,0.8838,Fekrazad-RLCR,precinct,True,,
660620,Richmond,CA,2024,0.8305,Metcalf+NYT,precinct,True,,
662000,Riverside,CA,2004,0.4663,precinct-blk-2004,precinct,True,,
662000,Riverside,CA,2008,0.5746,rebuilt-HEDA-precinct,precinct,True,,
662000,Riverside,CA,2012,0.5809,precinct-blk-2012,precinct,True,,
662000,Riverside,CA,2016,0.6024,Fekrazad-RLCR,precinct,True,,
662000,Riverside,CA,2020,0.5996,Fekrazad-RLCR,precinct,True,,
662000,Riverside,CA,2024,0.5373,Metcalf+NYT,precinct,True,,
664000,Sacramento,CA,2004,0.6409,precinct-blk-2004,precinct,True,,
664000,Sacramento,CA,2008,0.7371,rebuilt-HEDA-precinct,precinct,True,,
664000,Sacramento,CA,2012,0.7482,precinct-blk-2012,precinct,True,,
664000,Sacramento,CA,2016,0.7866,Fekrazad-RLCR,precinct,True,,
664000,Sacramento,CA,2020,0.7698,Fekrazad-RLCR,precinct,True,,
664000,Sacramento,CA,2024,0.7367,Metcalf+NYT,precinct,True,,
664224,Salinas,CA,2004,0.6194,precinct-blk-2004,precinct,True,,
664224,Salinas,CA,2008,0.7261,rebuilt-HEDA-precinct,precinct,True,,
664224,Salinas,CA,2012,0.7469,precinct-blk-2012,precinct,True,,
664224,Salinas,CA,2016,0.7669,Fekrazad-RLCR,precinct,True,,
664224,Salinas,CA,2020,0.7404,Fekrazad-RLCR,precinct,True,,
664224,Salinas,CA,2024,0.6404,Metcalf+NYT,precinct,True,,
665000,San Bernardino,CA,2004,0.5475,precinct-blk-2004,precinct,True,,
665000,San Bernardino,CA,2008,0.6597,rebuilt-HEDA-precinct,precinct,True,,
665000,San Bernardino,CA,2012,0.6921,precinct-blk-2012,precinct,True,,
665000,San Bernardino,CA,2016,0.7015,Fekrazad-RLCR,precinct,True,,
665000,San Bernardino,CA,2020,0.6697,Fekrazad-RLCR,precinct,True,,
665000,San Bernardino,CA,2024,0.5731,Metcalf+NYT,precinct,True,,
666000,San Diego,CA,2004,0.5396,precinct-blk-2004,precinct,True,,
666000,San Diego,CA,2008,0.6354,rebuilt-HEDA-precinct,precinct,True,,
666000,San Diego,CA,2012,0.6266,precinct-blk-2012,precinct,True,,
666000,San Diego,CA,2016,0.7,Fekrazad-RLCR,precinct,True,,
666000,San Diego,CA,2020,0.701,Fekrazad-RLCR,precinct,True,,
666000,San Diego,CA,2024,0.6738,Metcalf+NYT,precinct,True,,
667000,San Francisco,CA,2004,0.8452,precinct-blk-2004,precinct,True,,
667000,San Francisco,CA,2008,0.8604,rebuilt-HEDA-precinct,precinct,True,,
667000,San Francisco,CA,2012,0.865,precinct-blk-2012,precinct,True,,
667000,San Francisco,CA,2016,0.9017,Fekrazad-RLCR,precinct,True,,
667000,San Francisco,CA,2020,0.8702,Fekrazad-RLCR,precinct,True,,
667000,San Francisco,CA,2024,0.838,Metcalf+NYT,precinct,True,,
668000,San Jose,CA,2004,0.6393,precinct-blk-2004,precinct,True,,
668000,San Jose,CA,2008,0.7052,rebuilt-HEDA-precinct,precinct,True,,
668000,San Jose,CA,2012,0.733,precinct-blk-2012,precinct,True,,
668000,San Jose,CA,2016,0.7831,Fekrazad-RLCR,precinct,True,,
668000,San Jose,CA,2020,0.7261,Fekrazad-RLCR,precinct,True,,
668000,San Jose,CA,2024,0.6861,Metcalf+NYT,precinct,True,,
668084,San Leandro,CA,2004,0.747,precinct-blk-2004,precinct,True,,
668084,San Leandro,CA,2008,0.7724,rebuilt-HEDA-precinct,precinct,True,,
668084,San Leandro,CA,2012,0.8026,precinct-blk-2012,precinct,True,,
668084,San Leandro,CA,2016,0.8274,Fekrazad-RLCR,precinct,True,,
668084,San Leandro,CA,2020,0.786,Fekrazad-RLCR,precinct,True,,
668084,San Leandro,CA,2024,0.7354,Metcalf+NYT,precinct,True,,
668196,San Marcos,CA,2004,0.3891,precinct-blk-2004,precinct,True,,
668196,San Marcos,CA,2008,0.4875,rebuilt-HEDA-precinct,precinct,True,,
668196,San Marcos,CA,2012,0.4731,precinct-blk-2012,precinct,True,,
668196,San Marcos,CA,2016,0.5442,Fekrazad-RLCR,precinct,True,,
668196,San Marcos,CA,2020,0.5831,Fekrazad-RLCR,precinct,True,,
668196,San Marcos,CA,2024,0.5677,Metcalf+NYT,precinct,True,,
668364,San Rafael,CA,2004,0.7412,precinct-blk-2004,precinct,True,,
668364,San Rafael,CA,2008,0.7929,rebuilt-HEDA-precinct,precinct,True,,
668364,San Rafael,CA,2012,0.7716,precinct-blk-2012,precinct,True,,
668364,San Rafael,CA,2016,0.8375,Fekrazad-RLCR,precinct,True,,
668364,San Rafael,CA,2020,0.8419,Fekrazad-RLCR,precinct,True,,
668364,San Rafael,CA,2024,0.832,Metcalf+NYT,precinct,True,,
668378,San Ramon,CA,2004,0.5268,precinct-blk-2004,precinct,True,,
668378,San Ramon,CA,2008,0.6318,rebuilt-HEDA-precinct,precinct,True,,
668378,San Ramon,CA,2012,0.6116,precinct-blk-2012,precinct,True,,
668378,San Ramon,CA,2016,0.696,Fekrazad-RLCR,precinct,True,,
668378,San Ramon,CA,2020,0.7178,Fekrazad-RLCR,precinct,True,,
668378,San Ramon,CA,2024,0.6765,Metcalf+NYT,precinct,True,,
669000,Santa Ana,CA,2004,0.5317,precinct-blk-2004,precinct,True,,
669000,Santa Ana,CA,2008,0.6686,rebuilt-HEDA-precinct,precinct,True,,
669000,Santa Ana,CA,2012,0.7085,precinct-blk-2012,precinct,True,,
669000,Santa Ana,CA,2016,0.7769,Fekrazad-RLCR,precinct,True,,
669000,Santa Ana,CA,2020,0.6972,Fekrazad-RLCR,precinct,True,,
669000,Santa Ana,CA,2024,0.6225,Metcalf+NYT,precinct,True,,
669070,Santa Barbara,CA,2004,0.6946,precinct-blk-2004,precinct,True,,
669070,Santa Barbara,CA,2008,0.7669,rebuilt-HEDA-precinct,precinct,True,,
669070,Santa Barbara,CA,2012,0.7354,precinct-blk-2012,precinct,True,,
669070,Santa Barbara,CA,2016,0.7988,Fekrazad-RLCR,precinct,True,,
669070,Santa Barbara,CA,2020,0.8093,Fekrazad-RLCR,precinct,True,,
669070,Santa Barbara,CA,2024,0.7902,Metcalf+NYT,precinct,True,,
669084,Santa Clara,CA,2004,0.6722,precinct-blk-2004,precinct,True,,
669084,Santa Clara,CA,2008,0.7246,rebuilt-HEDA-precinct,precinct,True,,
669084,Santa Clara,CA,2012,0.7382,precinct-blk-2012,precinct,True,,
669084,Santa Clara,CA,2016,0.7815,Fekrazad-RLCR,precinct,True,,
669084,Santa Clara,CA,2020,0.7602,Fekrazad-RLCR,precinct,True,,
669084,Santa Clara,CA,2024,0.7196,Metcalf+NYT,precinct,True,,
669196,Santa Maria,CA,2004,0.4175,precinct-blk-2004,precinct,True,,
669196,Santa Maria,CA,2008,0.5104,rebuilt-HEDA-precinct,precinct,True,,
669196,Santa Maria,CA,2012,0.5279,precinct-blk-2012,precinct,True,,
669196,Santa Maria,CA,2016,0.5854,Fekrazad-RLCR,precinct,True,,
669196,Santa Maria,CA,2020,0.5831,Fekrazad-RLCR,precinct,True,,
669196,Santa Maria,CA,2024,0.508,Metcalf+NYT,precinct,True,,
670224,Santee,CA,2004,0.321,precinct-blk-2004,precinct,True,,
670224,Santee,CA,2008,0.4,rebuilt-HEDA-precinct,precinct,True,,
670224,Santee,CA,2012,0.3863,precinct-blk-2012,precinct,True,,
670224,Santee,CA,2016,0.3946,Fekrazad-RLCR,precinct,True,,
670224,Santee,CA,2020,0.439,Fekrazad-RLCR,precinct,True,,
670224,Santee,CA,2024,0.4367,Metcalf+NYT,precinct,True,,
672016,Simi Valley,CA,2004,0.3832,precinct-blk-2004,precinct,True,,
672016,Simi Valley,CA,2008,0.4749,rebuilt-HEDA-precinct,precinct,True,,
672016,Simi Valley,CA,2012,0.4379,precinct-blk-2012,precinct,True,,
672016,Simi Valley,CA,2016,0.4796,Fekrazad-RLCR,precinct,True,,
672016,Simi Valley,CA,2020,0.5045,Fekrazad-RLCR,precinct,True,,
672016,Simi Valley,CA,2024,0.4787,Metcalf+NYT,precinct,True,,
675000,Stockton,CA,2004,0.5652,precinct-blk-2004,precinct,True,,
675000,Stockton,CA,2008,0.6588,rebuilt-HEDA-precinct,precinct,True,,
675000,Stockton,CA,2012,0.6903,precinct-blk-2012,precinct,True,,
675000,Stockton,CA,2016,0.6974,Fekrazad-RLCR,precinct,True,,
675000,Stockton,CA,2020,0.6717,Fekrazad-RLCR,precinct,True,,
675000,Stockton,CA,2024,0.586,Metcalf+NYT,precinct,True,,
677000,Sunnyvale,CA,2004,0.6782,precinct-blk-2004,precinct,True,,
677000,Sunnyvale,CA,2008,0.7309,rebuilt-HEDA-precinct,precinct,True,,
677000,Sunnyvale,CA,2012,0.7441,precinct-blk-2012,precinct,True,,
677000,Sunnyvale,CA,2016,0.8036,Fekrazad-RLCR,precinct,True,,
677000,Sunnyvale,CA,2020,0.7856,Fekrazad-RLCR,precinct,True,,
677000,Sunnyvale,CA,2024,0.7522,Metcalf+NYT,precinct,True,,
680000,Torrance,CA,2004,0.4514,precinct-blk-2004,precinct,True,,
680000,Torrance,CA,2008,0.5292,rebuilt-HEDA-precinct,precinct,True,,
680000,Torrance,CA,2012,0.5346,precinct-blk-2012,precinct,True,,
680000,Torrance,CA,2016,0.6041,Fekrazad-RLCR,precinct,True,,
680000,Torrance,CA,2020,0.6161,Fekrazad-RLCR,precinct,True,,
680000,Torrance,CA,2024,0.5928,Metcalf+NYT,precinct,True,,
680238,Tracy,CA,2004,0.5126,precinct-blk-2004,precinct,True,,
680238,Tracy,CA,2008,0.6169,rebuilt-HEDA-precinct,precinct,True,,
680238,Tracy,CA,2012,0.6358,precinct-blk-2012,precinct,True,,
680238,Tracy,CA,2016,0.6395,Fekrazad-RLCR,precinct,True,,
680238,Tracy,CA,2020,0.6353,Fekrazad-RLCR,precinct,True,,
680238,Tracy,CA,2024,0.5527,Metcalf+NYT,precinct,True,,
680812,Turlock,CA,2004,0.3852,precinct-blk-2004,precinct,True,,
680812,Turlock,CA,2008,0.4951,rebuilt-HEDA-precinct,precinct,True,,
680812,Turlock,CA,2012,0.4925,precinct-blk-2012,precinct,True,,
680812,Turlock,CA,2016,0.4955,Fekrazad-RLCR,precinct,True,,
680812,Turlock,CA,2020,0.4768,Fekrazad-RLCR,precinct,True,,
680812,Turlock,CA,2024,0.4197,Metcalf+NYT,precinct,True,,
681204,Union City,CA,2004,0.7374,precinct-blk-2004,precinct,True,,
681204,Union City,CA,2008,0.7737,rebuilt-HEDA-precinct,precinct,True,,
681204,Union City,CA,2012,0.8053,precinct-blk-2012,precinct,True,,
681204,Union City,CA,2016,0.8241,Fekrazad-RLCR,precinct,True,,
681204,Union City,CA,2020,0.7666,Fekrazad-RLCR,precinct,True,,
681204,Union City,CA,2024,0.6926,Metcalf+NYT,precinct,True,,
681344,Upland,CA,2004,0.4366,precinct-blk-2004,precinct,True,,
681344,Upland,CA,2008,0.496,rebuilt-HEDA-precinct,precinct,True,,
681344,Upland,CA,2012,0.4879,precinct-blk-2012,precinct,True,,
681344,Upland,CA,2016,0.5307,Fekrazad-RLCR,precinct,True,,
681344,Upland,CA,2020,0.5512,Fekrazad-RLCR,precinct,True,,
681344,Upland,CA,2024,0.5027,Metcalf+NYT,precinct,True,,
681554,Vacaville,CA,2004,0.471,precinct-blk-2004,precinct,True,,
681554,Vacaville,CA,2008,0.548,rebuilt-HEDA-precinct,precinct,True,,
681554,Vacaville,CA,2012,0.537,precinct-blk-2012,precinct,True,,
681554,Vacaville,CA,2016,0.5293,Fekrazad-RLCR,precinct,True,,
681554,Vacaville,CA,2020,0.5302,Fekrazad-RLCR,precinct,True,,
681554,Vacaville,CA,2024,0.5108,Metcalf+NYT,precinct,True,,
681666,Vallejo,CA,2004,0.7193,precinct-blk-2004,precinct,True,,
681666,Vallejo,CA,2008,0.7618,rebuilt-HEDA-precinct,precinct,True,,
681666,Vallejo,CA,2012,0.7888,precinct-blk-2012,precinct,True,,
681666,Vallejo,CA,2016,0.8063,Fekrazad-RLCR,precinct,True,,
681666,Vallejo,CA,2020,0.7819,Fekrazad-RLCR,precinct,True,,
681666,Vallejo,CA,2024,0.7353,Metcalf+NYT,precinct,True,,
682996,Vista,CA,2004,0.3978,precinct-blk-2004,precinct,True,,
682996,Vista,CA,2008,0.4994,rebuilt-HEDA-precinct,precinct,True,,
682996,Vista,CA,2012,0.485,precinct-blk-2012,precinct,True,,
682996,Vista,CA,2016,0.5521,Fekrazad-RLCR,precinct,True,,
682996,Vista,CA,2020,0.5846,Fekrazad-RLCR,precinct,True,,
682996,Vista,CA,2024,0.5545,Metcalf+NYT,precinct,True,,
684550,Westminster,CA,2004,0.357,precinct-blk-2004,precinct,True,,
684550,Westminster,CA,2008,0.43,rebuilt-HEDA-precinct,precinct,True,,
684550,Westminster,CA,2012,0.512,precinct-blk-2012,precinct,True,,
684550,Westminster,CA,2016,0.5832,Fekrazad-RLCR,precinct,True,,
684550,Westminster,CA,2020,0.4553,Fekrazad-RLCR,precinct,True,,
684550,Westminster,CA,2024,0.454,Metcalf+NYT,precinct,True,,
684816,West Sacramento,CA,2004,0.5431,precinct-blk-2004,precinct,True,,
684816,West Sacramento,CA,2008,0.6289,rebuilt-HEDA-precinct,precinct,True,,
684816,West Sacramento,CA,2012,0.6281,precinct-blk-2012,precinct,True,,
